Course Title,Course Info,Course Rating,Course Duration,Course Level,Source
Introduction to Personal Digital Security,"Introduction to Personal Digital Security
Hackers and cyber threats are a fact of today's modern, digital world. Everyone needs to be able to protect themselves from these threats.",Not applicable,1,Beginner,CodeAcademy
OWASP Top 10: Injection Attacks,"OWASP Top 10: Injection Attacks
You will learn about some critical injection attacks; shell injection attacks, email header injection attacks, and SQL injection attacks.",Not applicable,1,Intermediate,CodeAcademy
Defending Against AI-Generated Attacks,"Defending Against AI-Generated Attacks
Dive into the dangerous world of AI phishing and learn how to protect yourself from attacks and misinformation.",Not applicable,Not applicable,Not applicable,CodeAcademy
User Authentication & Authorization in Express,"User Authentication & Authorization in Express
In this course, you'll learn how to implement User Authentication and Authorization in an Express web application.",Not applicable,5,Intermediate,CodeAcademy
"Defending Node Applications from SQL Injection, XSS, & CSRF Attacks","Defending Node Applications from SQL Injection, XSS, & CSRF Attacks
Learn how to protect Node.js Applications from SQL Injection, CSRF, & XSS Attacks, JavaScript safety practices, and what to do when something goes wrong.",Not applicable,Not applicable,Not applicable,CodeAcademy
Cybersecurity for Business,"Cybersecurity for Business
Learn how to protect your business against cyber attacks with your cybersecurity team, risk management, an incident response plan, and more!",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn About CSRF Attacks,"Learn About CSRF Attacks
Learn how to identify and the ways to prevent Cross-Site Request Forgery Attacks from a system.",Not applicable,1,Beginner,CodeAcademy
Learn to Prevent SQL Injections with Node.js,"Learn to Prevent SQL Injections with Node.js
Learn how to identify and defend against SQL Injections in Node.js applications.",Not applicable,Not applicable,Not applicable,CodeAcademy
OWASP Top 10: Server Side Request Forgery,"OWASP Top 10: Server Side Request Forgery
You will learn about Server-Side Request Forgery, what it is and how to prevent it.",Not applicable,1,Intermediate,CodeAcademy
Learn to Prevent Cross-Site Scripting with Node.js,"Learn to Prevent Cross-Site Scripting with Node.js
Learn how to identify and prevent different types of Cross-Site Scripting attacks in Node.js apps.",Not applicable,Not applicable,Not applicable,CodeAcademy
OWASP Top 10: Security Misconfiguration,"OWASP Top 10: Security Misconfiguration
You will learn about Security Misconfigurations, what are they, and how to prevent them.",Not applicable,1,Beginner,CodeAcademy
OWASP Top 10: Identification and Authentication Failures,"OWASP Top 10: Identification and Authentication Failures
You will learn about Identification and Authentication Failures, what are they, and how to prevent them.",Not applicable,1,Beginner,CodeAcademy
OWASP Top 10: Security Logging and Monitoring Failures,"OWASP Top 10: Security Logging and Monitoring Failures
You will learn about Security Logging and Monitoring Failures, what are they, and how to prevent them.",Not applicable,1,Beginner,CodeAcademy
OWASP Top 10: Software and Data Integrity Failures,"OWASP Top 10: Software and Data Integrity Failures
You will learn about Software and Data Integrity Failures, what they are, and how to prevent them.",Not applicable,1,Beginner,CodeAcademy
OWASP Top 10: Broken Access Control,"OWASP Top 10: Broken Access Control
You will learn about Broken Access Control, what it is and how to prevent it.",Not applicable,1,Intermediate,CodeAcademy
Data Scientist: Machine Learning Specialist,"Data Scientist: Machine Learning Specialist
Machine Learning Data Scientists solve problems at scale, make predictions, find patterns, and more! They use Python, SQL, and algorithms.",Not applicable,Not applicable,Not applicable,CodeAcademy
Data Scientist: Analytics Specialist,"Data Scientist: Analytics Specialist
Data Analysts and Analytics Data Scientists use Python and SQL to query, analyze, and visualize data — and communicate findings.",Not applicable,Not applicable,Not applicable,CodeAcademy
Business Intelligence Data Analyst,"Business Intelligence Data Analyst
BI Data Analysts use Python and SQL to query, analyze, and visualize data — and Tableau and Excel to communicate findings.",Not applicable,Not applicable,Not applicable,CodeAcademy
Data Scientist: Natural Language Processing Specialist,"Data Scientist: Natural Language Processing Specialist
NLP Data Scientists find meaning in language, analyze text and speech, and create chatbots. They use Python, SQL, & NLP to answer questions.",Not applicable,Not applicable,Not applicable,CodeAcademy
Machine Learning/AI Engineer,"Machine Learning/AI Engineer
Machine Learning/AI Engineers build end-to-end ML applications and power many of the apps we use every day. They work in Python, Git, & ML.",Not applicable,Not applicable,Not applicable,CodeAcademy
Data Scientist: Inference Specialist,"Data Scientist: Inference Specialist
Inference Data Scientists run A/B tests, do root-cause analysis, and conduct experiments. They use Python, SQL, and R to analyze data.",Not applicable,Not applicable,Not applicable,CodeAcademy
Build a Machine Learning Model with Python,"Build a Machine Learning Model with Python
Learn to build machine learning models with Python.",Not applicable,Not applicable,Not applicable,CodeAcademy
Analyze Data with SQL,"Analyze Data with SQL
Learn to analyze data with SQL and prepare for technical interviews.",Not applicable,Not applicable,Not applicable,CodeAcademy
Analyze Financial Data with Python,"Analyze Financial Data with Python
Level up in financial analytics by learning Python to process, analyze, and visualize financial data.",Not applicable,Not applicable,Not applicable,CodeAcademy
Analyze Data with R,"Analyze Data with R
Use R to process, analyze, and visualize data.",Not applicable,Not applicable,Not applicable,CodeAcademy
Design Databases With PostgreSQL,"Design Databases With PostgreSQL
Learn how to query SQL databases and design relational databases to efficiently store large quantities of data.",Not applicable,Not applicable,Not applicable,CodeAcademy
Build Deep Learning Models with TensorFlow,"Build Deep Learning Models with TensorFlow
Use TensorFlow to build and tune deep learning models.",Not applicable,Not applicable,Not applicable,CodeAcademy
Master Statistics with Python,"Master Statistics with Python
Learn the statistics behind data science, from summary statistics to regression models.",Not applicable,Not applicable,Not applicable,CodeAcademy
Apply Natural Language Processing with Python,"Apply Natural Language Processing with Python
Learn Python for Natural Language Processing, the field behind chatbots, search engines, and autocorrect.",Not applicable,Not applicable,Not applicable,CodeAcademy
Data Analyst Interview Preparation,"Data Analyst Interview Preparation
Prepare for data analyst interviews from job postings to technical interviews.",Not applicable,Not applicable,Not applicable,CodeAcademy
Data Scientist Interview Preparation,"Data Scientist Interview Preparation
Prepare for the data science interview process, from navigating job postings to passing the technical interview.",Not applicable,Not applicable,Not applicable,CodeAcademy
Fundamental Math for Data Science,"Fundamental Math for Data Science
Build the mathematical skills you need to work in data science.",Not applicable,Not applicable,Not applicable,CodeAcademy
Feature Engineering,"Feature Engineering
Machine learning is only as good as its training data. Learn how to process data properly before training your models.",Not applicable,Not applicable,Not applicable,CodeAcademy
Build Chatbots with Python,"Build Chatbots with Python
Build rules-based and generative AI chatbots with Python",Not applicable,Not applicable,Not applicable,CodeAcademy
Software Engineering for Data Scientists,"Software Engineering for Data Scientists
Data Scientists often work with engineering teams. Learn the software engineering skills you need to bridge the gap between data science and",Not applicable,Not applicable,Not applicable,CodeAcademy
Intermediate Machine Learning,"Intermediate Machine Learning
Level up your machine learning skills with tuning methods, advanced models, and dimensionality reduction.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Python for Data Science,"Learn Python for Data Science
Get started with Python for Data Science in this beginner-friendly skill path.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Machine Learning,"Learn Machine Learning
Learn the basics of machine learning to train your own models.",Not applicable,Not applicable,Not applicable,CodeAcademy
Analyze Data with Python,"Analyze Data with Python
Learn to analyze and visualize data using Python and statistics.",Not applicable,Not applicable,Not applicable,CodeAcademy
Machine Learning and AI Fundamentals,"Machine Learning and AI Fundamentals
Learn the coding, data science, and math you need to get started as a Machine Learning or AI engineer.",Not applicable,Not applicable,Not applicable,CodeAcademy
Data Science Foundations,"Data Science Foundations
Learn to clean, analyze, and visualize data with Python and SQL.",Not applicable,Not applicable,Not applicable,CodeAcademy
Visualize Data with Python,"Visualize Data with Python
Learn to make effective data visualizations in Python with Matplotlib and Seaborn.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Python 3,"Learn Python 3
Learn the basics of Python 3, one of the most powerful, versatile, and in-demand programming languages today.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn SQL,"Learn SQL
In this SQL course, you'll learn how to manage large datasets and analyze real data using the standard data management language.",Not applicable,5,Beginner,CodeAcademy
Learn Python 2,"Learn Python 2
Learn the basics of the world's fastest growing and most popular programming language used by software engineers, analysts, data scientists, and machine learning engineers alike.",Not applicable,17,Beginner,CodeAcademy
Learn R,"Learn R
Learn how to code and clean and manipulate data for analysis and visualization with the R programming language.",Not applicable,14,Beginner,CodeAcademy
Getting Started with Python for Data Science,"Getting Started with Python for Data Science
Work hands-on with real datasets while learning Python for data science.",Not applicable,7,Beginner,CodeAcademy
Learn Intermediate Python 3,"Learn Intermediate Python 3
Learn Intermediate Python 3 and practice leveraging Python’s unique features to build powerful, sophisticated applications.",Not applicable,Not applicable,Not applicable,CodeAcademy
Intro to SQL,"Intro to SQL
Use SQL to create, access, and update tables of data in a relational database.",Not applicable,2,Beginner,CodeAcademy
Intro to Machine Learning,"Intro to Machine Learning
Explore linear regression, multiple linear regression, classification, and more in this introduction to the basics of Machine Learning.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Data Analysis with Pandas,"Learn Data Analysis with Pandas
Learn the basics of Pandas, an industry standard Python library that provides tools for data manipulation and analysis.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn SQL: Multiple Tables,"Learn SQL: Multiple Tables
Combine data stored across multiple tables using joins, unions, and temporary tables.",Not applicable,2,Beginner,CodeAcademy
Learn SQL: Aggregate Functions,"Learn SQL: Aggregate Functions
Perform calculations inside SQL queries to answer specific data questions.",Not applicable,1,Beginner,CodeAcademy
Machine Learning: Introduction with Regression,"Machine Learning: Introduction with Regression
Get started with machine learning and learn how to build, implement, and evaluate linear regression models.",Not applicable,3,Beginner,CodeAcademy
Intro to Data Visualization with Python,"Intro to Data Visualization with Python
Learn how to use Matplotlib to clarify your data with meaningful charts and other data visualizations.",Not applicable,3,Beginner,CodeAcademy
Learn MongoDB,"Learn MongoDB
Learn how to work with NoSQL databases and run basic CRUD operations in this introduction to MongoDB.",Not applicable,5,Beginner,CodeAcademy
Learn Web Scraping with Beautiful Soup,"Learn Web Scraping with Beautiful Soup
Can't download the data you need? Learn how to pull data right from the page by web scraping with the Python library Beautiful Soup.",Not applicable,Not applicable,Not applicable,CodeAcademy
Introduction to Big Data with PySpark,"Introduction to Big Data with PySpark
See how big data is used across different industries and learn how to work with big data using PySpark!",Not applicable,4,Beginner,CodeAcademy
How to Transform Tables with SQL,"How to Transform Tables with SQL
Practice more SQL in this course that covers how to manipulate and transform data.",Not applicable,Not applicable,Not applicable,CodeAcademy
Python for Data Science: Working with Data,"Python for Data Science: Working with Data
Learn loops, control flow, and functions while working hands-on to merge, aggregate, and analyze real-world datasets.",Not applicable,8,Beginner,CodeAcademy
Intro to Language Models in Python,"Intro to Language Models in Python
Build the basic language models in Python.",Not applicable,4,Intermediate,CodeAcademy
Learn the Basics of Regular Expressions,"Learn the Basics of Regular Expressions
Get a taste of regular expressions (regex), a powerful search pattern language to quickly find the text you're looking for.",Not applicable,1,Beginner,CodeAcademy
How to Analyze Business Metrics with SQL,"How to Analyze Business Metrics with SQL
Learn how to use SQL to analyze your business metrics and key performance indicators (KPIs).",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Advanced Python 3,"Learn Advanced Python 3
Learn the basics of functional programming, concurrent programming, deployment, and more in this advanced Python course.",Not applicable,Not applicable,Not applicable,CodeAcademy
BI Dashboards with Power BI,"BI Dashboards with Power BI
Build stunning, interactive reports with Microsoft Power BI's business intelligence (BI) dashboards.",Not applicable,Not applicable,Not applicable,CodeAcademy
Getting Started with Natural Language Processing,"Getting Started with Natural Language Processing
Humans communicate with language, but computers communicate with data. Discover how to translate between the two in this course.",Not applicable,Not applicable,Not applicable,CodeAcademy
R for Programmers,"R for Programmers
An introduction to the fundamentals of the R programming language for experienced programmers.",Not applicable,1,Beginner,CodeAcademy
How to Clean Data with Python,"How to Clean Data with Python
Learn the basics of regular expressions and how to pull and clean data from the web with Python.",Not applicable,Not applicable,Not applicable,CodeAcademy
Intro to Deep Learning with TensorFlow,"Intro to Deep Learning with TensorFlow
Build basic deep learning models in TensorFlow.",Not applicable,4,Intermediate,CodeAcademy
Probability,"Probability
Learn the fundamentals of probability and how to quantify and visualize uncertainty.",Not applicable,4,Beginner,CodeAcademy
Learn Intermediate SQL for Marketers and Product Managers,"Learn Intermediate SQL for Marketers and Product Managers
Perform data analysis on funnels, churn, and attribution. This course contains advanced SQL content for new Marketers and Product Managers.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn to Program Alexa,"Learn to Program Alexa
Learn how to build and host Alexa Skills that respond to users’ vocal commands.",Not applicable,2,Beginner,CodeAcademy
Principles of Data Literacy,"Principles of Data Literacy
Discover the world of data in this fully conceptual course where you will learn how to think about, visualize, and analyze data.",Not applicable,3,Beginner,CodeAcademy
Learn Tableau for Data Visualization,"Learn Tableau for Data Visualization
Level up your data storytelling skills by learning how to create dashboards and visualizations in Tableau.",Not applicable,1,Beginner,CodeAcademy
Intro to AI Transformers,"Intro to AI Transformers
Learn about what transformers are (the T of GPT) and how to work with them using Hugging Face libraries",Not applicable,1,Intermediate,CodeAcademy
Learn Statistics with NumPy,"Learn Statistics with NumPy
Learn about NumPy, a Python library used to store arrays of numbers, organize large amounts of data, and perform statistical calculations.",Not applicable,Not applicable,Not applicable,CodeAcademy
Analyze Taylor Swift Lyrics with Python Case Study,"Analyze Taylor Swift Lyrics with Python Case Study
Use sentiment analysis and natural language processing to analyze Taylor Swift's lyrics.",Not applicable,1,Beginner,CodeAcademy
Linear Algebra,"Linear Algebra
Learn about linear algebra and how to perform operations with matrices and vectors.",Not applicable,1,Beginner,CodeAcademy
Learn Statistics with R,"Learn Statistics with R
Learn how to implement statistical models and run hypothesis tests in R.",Not applicable,4,Intermediate,CodeAcademy
Machine Learning: Artificial Intelligence Decision Making with Minimax,"Machine Learning: Artificial Intelligence Decision Making with Minimax
Teach computers how to make decisions and play games with the Minimax Algorithm!",Not applicable,2,Expert,CodeAcademy
Machine Learning: Perceptrons,"Machine Learning: Perceptrons
Level up your machine learning skills by learning how to build perceptrons: the foundations of neural networks.",Not applicable,1,Beginner,CodeAcademy
Linear Regression in Python,"Linear Regression in Python
Learn how to fit, interpret, and compare linear regression models in Python.",Not applicable,6,Intermediate,CodeAcademy
Data Visualization with Python: Visual Arguments,"Data Visualization with Python: Visual Arguments
Learn good design principles for telling a visual story with data using Matplotlib.",Not applicable,1,Beginner,CodeAcademy
Learn Statistics with Python,"Learn Statistics with Python
Learn how to calculate and interpret several descriptive statistics using the Python library NumPy.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn dplyr,"Learn dplyr
Learn how to organize data, manipulate datasheets, and clean data frames in R using dplyr.",Not applicable,8,Intermediate,CodeAcademy
Machine Learning: Random Forests & Decision Trees,"Machine Learning: Random Forests & Decision Trees
Learn how to build decision trees and then build those trees into random forests.",Not applicable,3,Beginner,CodeAcademy
Analyze NFL Stats with Python Case Study,"Analyze NFL Stats with Python Case Study
Use NFL team statistics to model game winners and discover the most important team-level stats",Not applicable,1,Beginner,CodeAcademy
Machine Learning: K-Nearest Neighbors,"Machine Learning: K-Nearest Neighbors
Sharpen your machine learning skills by learning how to prepare, implement, and assess the K-Nearest Neighbors algorithm.",Not applicable,2,Beginner,CodeAcademy
Data Visualization with Python: Seaborn,"Data Visualization with Python: Seaborn
Turn pandas DataFrames into publication-ready visualizations using Seaborn.",Not applicable,2,Beginner,CodeAcademy
Learn D3,"Learn D3
Learn how to create bar charts with D3, the popular interactive data visualization library.",Not applicable,Not applicable,Not applicable,CodeAcademy
Exploratory Data Analysis in Python,"Exploratory Data Analysis in Python
Learn how to use exploratory data analysis (EDA) techniques in Python to evaluate, summarize, and visualize your data.",Not applicable,Not applicable,Not applicable,CodeAcademy
Getting Started Off-Platform for Data Science,"Getting Started Off-Platform for Data Science
Learn how to setup Jupyter Notebooks and PostGRESQL and run data science projects on your own computer locally!",Not applicable,1,Beginner,CodeAcademy
Differential Calculus,"Differential Calculus
Learn about calculus, including how to analyze functions using limits and derivatives.",Not applicable,1,Beginner,CodeAcademy
BI Dashboards with Tableau,"BI Dashboards with Tableau
Communicate your data findings more effectively—build visually appealing, interactive business intelligence (BI) dashboards with Tableau.",Not applicable,Not applicable,Not applicable,CodeAcademy
Deep Learning with TensorFlow: Image Classification,"Deep Learning with TensorFlow: Image Classification
Classify image data with deep learning.",Not applicable,2,Intermediate,CodeAcademy
Language Models in Python: Generative Text,"Language Models in Python: Generative Text
Learn how to generate and translate text using deep learning.",Not applicable,Not applicable,Not applicable,CodeAcademy
Machine Learning: Logistic Regression,"Machine Learning: Logistic Regression
Predict the probability that a datapoint belongs to a given class with Logistic Regression.",Not applicable,3,Beginner,CodeAcademy
"Statistics: Mean, Median, Mode","Statistics: Mean, Median, Mode
Get started with the most popular summary statistics: mean, median, and mode.",Not applicable,1,Beginner,CodeAcademy
Learn Linear Regression with R,"Learn Linear Regression with R
Learn about the difference between simple linear regression and multiple linear regression in R",Not applicable,Not applicable,Not applicable,CodeAcademy
Machine Learning: Clustering with K-Means,"Machine Learning: Clustering with K-Means
Level up your machine learning skills by using unsupervised learning to find patterns hidden in data.",Not applicable,2,Beginner,CodeAcademy
Simple Linear Regression,"Simple Linear Regression
Learn how to fit and interpret linear regression with a single predictor variable",Not applicable,2,Beginner,CodeAcademy
Learn ggplot2,"Learn ggplot2
Learn how to create visualizations using the popular R package ggplot2",Not applicable,Not applicable,Not applicable,CodeAcademy
Build a Machine Learning Pipeline,"Build a Machine Learning Pipeline
Learn how to build machine pipelines that automate your workflow and keep everything consistent.",Not applicable,1,Intermediate,CodeAcademy
Learn the Basics of Causal Inference with R,"Learn the Basics of Causal Inference with R
Learn how to use causal inference to figure out how different variables influence your results.",Not applicable,4,Intermediate,CodeAcademy
Statistics: Variance and Standard Deviation,"Statistics: Variance and Standard Deviation
Learn how to calculate, interpret, and report the variance and standard deviation",Not applicable,1,Beginner,CodeAcademy
Deep Learning with TensorFlow: Classification,"Deep Learning with TensorFlow: Classification
Build deep learning models to classify data.",Not applicable,2,Intermediate,CodeAcademy
Text Preprocessing,"Text Preprocessing
Learn to clean text with Python 3 using regular expressions (regex) and NLTK.",Not applicable,Not applicable,Not applicable,CodeAcademy
Language Parsing,"Language Parsing
Apply regular expressions (regex) and other natural language parsing tactics to find meaning and insights in the texts you read every day.",Not applicable,Not applicable,Not applicable,CodeAcademy
Introduction to Hypothesis Testing,"Introduction to Hypothesis Testing
Learn how to run t-tests and binomial tests in this introduction to Hypothesis Testing.",Not applicable,2,Beginner,CodeAcademy
Hypothesis Testing with Python,"Hypothesis Testing with Python
Learn how to plan, implement, and interpret different kinds of hypothesis tests in Python.",Not applicable,Not applicable,Not applicable,CodeAcademy
Statistics: Histograms,"Statistics: Histograms
Learn how to work with bins and breaks to describe the distribution of a dataset.",Not applicable,1,Beginner,CodeAcademy
Analyze Traffic Safety Data with Python Case Study,"Analyze Traffic Safety Data with Python Case Study
Create data visualizations of traffic data from the last two decades and model the relationship between smartphones and collision rates.",Not applicable,1,Beginner,CodeAcademy
Multiple Linear Regression,"Multiple Linear Regression
Learn how to build and interpret linear regression models with more than one predictor variable.",Not applicable,3,Beginner,CodeAcademy
Ensemble Methods in Machine Learning,"Ensemble Methods in Machine Learning
Explore bagging, boosting, stacking, and more in this introduction to ensemble methods in machine learning.",Not applicable,2,Intermediate,CodeAcademy
Using Storytelling to Prove a Case With Data,"Using Storytelling to Prove a Case With Data
Learn how to craft a compelling case for any audience using data and storytelling. Built by Hubspot.",Not applicable,1,Beginner,CodeAcademy
How to Choose a Linear Regression Model,"How to Choose a Linear Regression Model
Learn about the differences between different regression models and how to decide which one to use.",Not applicable,1,Intermediate,CodeAcademy
Learn Recommender Systems,"Learn Recommender Systems
Leverage machine learning to make recommendations with recommender systems.",Not applicable,1,Intermediate,CodeAcademy
Statistics: Boxplots,"Statistics: Boxplots
Boxplots are the most compact way to visually represent descriptive statistics about a variable. Learn how to make them in this course.",Not applicable,1,Beginner,CodeAcademy
Hypothesis Testing: Associations,"Hypothesis Testing: Associations
Learn how to use hypothesis testing to evaluate the associations between different variables.",Not applicable,1,Beginner,CodeAcademy
"Statistics: Quartiles, Quantiles, and IQR","Statistics: Quartiles, Quantiles, and IQR
Sometimes data needs to be described in terms of distributions, quartiles, quintiles, and IQR let you do just that.",Not applicable,1,Beginner,CodeAcademy
Intro to Regularization with Python,"Intro to Regularization with Python
Improve machine learning performance with regularization.",Not applicable,2,Intermediate,CodeAcademy
Hypothesis Testing: Significance Thresholds,"Hypothesis Testing: Significance Thresholds
Learn how to evaluate statistical significance and the best thresholds to use.",Not applicable,1,Beginner,CodeAcademy
Difference in Differences for Causal Inference,"Difference in Differences for Causal Inference
Learn how to use the difference in differences method to estimate effects by analyzing trends over time.",Not applicable,1,Expert,CodeAcademy
Regression Discontinuity Design and Instrumental Variables,"Regression Discontinuity Design and Instrumental Variables
Mimic experiments with the data you already have and measure the effects of treatment even with incomplete data.",Not applicable,2,Expert,CodeAcademy
Intro to Hyperparameter Tuning with Python,"Intro to Hyperparameter Tuning with Python
Improve machine learning models with hyperparameter tuning.",Not applicable,1,Intermediate,CodeAcademy
Hypothesis Testing: Experimental Design,"Hypothesis Testing: Experimental Design
Learn how to set up experiments to both address research questions and weigh the trade off between resources and errors.",Not applicable,1,Beginner,CodeAcademy
Learn Conversational Design with Alexa,"Learn Conversational Design with Alexa
Learn how to use advanced techniques like entity resolution and dialog management to build more conversational Alexa skills.",Not applicable,3,Intermediate,CodeAcademy
Potential Outcomes Framework for Causal Inference,"Potential Outcomes Framework for Causal Inference
Use the Potential Outcomes Framework to estimate what we cannot measure.",Not applicable,1,Expert,CodeAcademy
Matching and Weighting Methods for Causal Inference,"Matching and Weighting Methods for Causal Inference
Use matching, weighting, propensity scores, and stratification to prepare data for causal analysis.",Not applicable,2,Expert,CodeAcademy
