Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Wasser in der Schweiz,"Not specified Not specified Sprung ins Wasser, Vom Regen in die Traufe, In Strömen fliessen, Wenn das Wasser bis zum Hals steht, Kein Wässerchen trüben, Nah am Wasser gebaut, Mit allen Wassern gewaschen Physical Science and Engineering",4.6,16.0,Beginner,Coursera,"Not specified Not specified Jump into the water, From the frying pan into the fire, Flowing in torrents, When the water is up to your neck, No clouding the issue, Built close to the water, Well-versed in all matters Physical Science and Engineering",Water in Switzerland
Polar Peril,"Identify the rapid environmental changes unfolding in the Arctic, the processes underlying these changes, and how they are related to each otherEvaluate and critique the evidence for past climate changes in the Arctic and projections of change through the 21 st century Environmental Studies, arctic sustainability, oceanography, atmospheric science, Climate Change Visible Indicators of Change , Shrinking Land Ice, Cascading Impacts of a Warming Arctic , Learning from the Past, The Future Arctic  Physical Science and Engineering",0.0,6.0,Beginner,Coursera,"Identify the rapid environmental changes unfolding in the Arctic, the processes underlying these changes, and how they are related to each otherEvaluate and critique the evidence for past climate changes in the Arctic and projections of change through the 21 st century Environmental Studies, arctic sustainability, oceanography, atmospheric science, Climate Change Visible Indicators of Change , Shrinking Land Ice, Cascading Impacts of a Warming Arctic , Learning from the Past, The Future Arctic  Physical Science and Engineering",Polar Peril
Dimensiones de la infraestructura sostenible en un proyecto,"El papel de la infraestructura sostenible en el empleo, la equidad de género y las soluciones basadas en la naturalezaEl rol de las instituciones, estrategias de apoyo y asistencia técnica del BID en la implementación de proyectos de infraestructura sostenibleInterdependencia, sostenibilidad y resiliencia en proyectos de infraestructura y su funcionamiento, planeación e implementación Sustainability, Social impact, Climate Change, Project Planning, Architecture Comienza aquí, Las dimensiones de la infraestructura sostenible en los proyectos Physical Science and Engineering",0.0,6.0,Beginner,Coursera,"The role of sustainable infrastructure in employment, gender equality, and nature-based solutions. The role of institutions, support strategies, and technical assistance from the IDB in the implementation of sustainable infrastructure projects. Interdependence, sustainability, and resilience in infrastructure projects and their operation, planning, and implementation. Sustainability, social impact, climate change, project planning, architecture. The dimensions of sustainable infrastructure in projects. Physical science and engineering.",Dimensions of sustainable infrastructure in a project
Maximizing Miles: Enhancing EV Range & Efficiency,"Identify the critical factors that shape electric vehicle range.  Apply energy-efficient driving techniques effectively to maximize electric vehicle range.  Assess the effect of vehicle accessories and technologies on electric vehicle efficiency.  Acknowledge the significance of advancing charging infrastructure to enhance accessibility and extend electric vehicle range.  Sustainability, Efficiency, EV, Electric, range MAXIMIZING MILES - ENHANCING EV RANGE & EFFICIENCY Physical Science and Engineering",0.0,2.0,Beginner,Coursera,"Identify the critical factors that determine the range of electric vehicles. Utilize energy-efficient driving techniques to maximize the range of electric vehicles effectively. Evaluate the impact of vehicle accessories and technologies on the efficiency of electric vehicles. Recognize the importance of improving charging infrastructure to increase accessibility and extend the range of electric vehicles. Sustainability, Efficiency, EV, Electric, range MAXIMIZING MILES - ENHANCING EV RANGE & EFFICIENCY Physical Science and Engineering",Maximizing Miles: Enhancing EV Range & Efficiency
Introduction to Acoustics (Part 2),"Not specified Not specified INTRODUCTION, RADIATION, K-H Equation & Baffled Piston Problem, DIFFRACTION AND SCATTERING, REVERBERATION PERIOD AND ITS DESIGN APPLICATION, WAVE PROPAGATION IN SPACE / DUCT ACOUSTICS Physical Science and Engineering",4.7,13.0,Intermediate,Coursera,"Not specified Not specified INTRODUCTION, RADIATION, K-H Equation & Baffled Piston Problem, DIFFRACTION AND SCATTERING, REVERBERATION PERIOD AND ITS DESIGN APPLICATION, WAVE PROPAGATION IN SPACE / DUCT ACOUSTICS Physical Science and Engineering",Introduction to Acoustics (Part 2)
"Introduzione alla fisica sperimentale: elettromagnetismo, ottica, fisica moderna","Toccando i temi dell’elettromagnetismo e dell’ottica, il corso offre un’opportunità per prepararsi all’ingresso all’università Not specified Campo elettrico, Corrente elettrica e campo magnetico, Ottica, Fisica Moderna Physical Science and Engineering",4.7,13.0,Beginner,Coursera,"Touching on the topics of electromagnetism and optics, the course offers an opportunity to prepare for entry into the university Not specified Electric field, Electric current and magnetic field, Optics, Modern Physics Physical Science and Engineering","Introduction to experimental physics: electromagnetism, optics, modern physics"
Estrategias para la innovación: Ciudades hidro-inteligentes,"Not specified Not specified Ciudades hidro-inteligentes, Soluciones basadas en la naturaleza y el paisaje para entornos urbanos, Economía circular en el sector hídrico urbano, Agua 4.0. La convergencia tecnológica en el ciclo ampliado del agua Physical Science and Engineering",0.0,9.0,Beginner,Coursera,"Not specified Not specified Hydro-smart cities, Solutions based on nature and landscape for urban environments, Circular economy in the urban water sector, Water 4.0. Technological convergence in the extended water cycle Physical Science and Engineering",Strategies for innovation: Hydro-intelligent cities
Geographical Information Systems - Part 2,"Not specified Spatial Analysis, Digital elevation modelling, Thematic mapping, Interpolation, Cartography Discrete Spatial Phenomena (Module 3), Continuous Spatial Phenomena (Module 3), Digital Elevation Models (Module 3), Integrating Data Layers (Module 3), Thematic Mapping and the Semiology of Graphics (Module 4), Other Forms of Representation (Module 4) Physical Science and Engineering",0.0,9.0,Beginner,Coursera,"Not specified Spatial Analysis, Digital elevation modelling, Thematic mapping, Interpolation, Cartography Discrete Spatial Phenomena (Module 3), Continuous Spatial Phenomena (Module 3), Digital Elevation Models (Module 3), Integrating Data Layers (Module 3), Thematic Mapping and the Semiology of Graphics (Module 4), Other Forms of Representation (Module 4) Physical Science and Engineering",Geographical Information Systems - Part 2
Universal Theories,"Explain the concept of universality.Describe the renormalization group and how it explains universality.Explain metals and insulators universality, coarse graining, Metals and insulators, Band theory, renormalization Universal Theories and Renormalization Group, From Renormalization Group to Phases, Band Theory, Metals and Insulators Physical Science and Engineering",0.0,13.0,Beginner,Coursera,"Universality is the idea that certain properties or behaviors are independent of specific details or parameters. The renormalization group is a theoretical framework in physics that explains universality by showing how systems at different scales can exhibit similar behavior. In the context of metals and insulators, universality can be understood through concepts such as coarse graining, band theory, and the renormalization group. These ideas help explain the behavior of metals and insulators in terms of their electronic band structures and how they respond to changes in temperature or pressure. By using universal theories and the renormalization group, scientists can better understand the behavior of materials and predict their properties. This knowledge is crucial for advancements in physical science and engineering.",Universal Theories
Internet of Things Capstone: Build a Mobile Surveillance System,"Not specified Not specified Introduction, Capstone, Part 1 - Getting ready, Capstone, Part 2 - Getting set up, Final - The last module Physical Science and Engineering",3.7,4.0,Not applicable,Coursera,"No especificado No especificado Introducción, Capstone, Parte 1 - Preparándose, Capstone, Parte 2 - Configuración, Final - El último módulo Ciencia Física e Ingeniería",Internet of Things Capstone: Build a Mobile Surveillance System
Analyzing Thermodynamics Processes using Wolfram notebook,"Analyze and Compute an Adiabatic and Isobaric process using Wolfram toolAnalyze and Compute an Isochoric ProcessAnalyze and Compute an Isothermal &Polytropic  process Non-ideal conditions (real gases) and compression, The ideal gas law – calculation of temperature, Entropy and free energy, pressure and volume, Heat capacity. Learn step-by-step Physical Science and Engineering",0.0,2.0,Expert,Coursera,"Analyze and Compute an Adiabatic and Isobaric process using Wolfram toolAnalyze and Compute an Isochoric ProcessAnalyze and Compute an Isothermal &Polytropic  process Non-ideal conditions (real gases) and compression, The ideal gas law – calculation of temperature, Entropy and free energy, pressure and volume, Heat capacity. Learn step-by-step Physical Science and Engineering",Analyzing Thermodynamics Processes using Wolfram notebook
재생 에너지: 기본 원칙 및 일자리 창출,"청정에너지 시장에 대한 기본적인 이해 갖추기(지속가능성, 녹색건축, 태양, 풍력, 나노 기술)지속가능성의 경제적, 사회적, 환경적 기본 원칙 설명하기재생 에너지 직업 기회 및 관련 학업 경로 파악하기 Not specified 환영합니다!, 청정에너지 101, 지속가능성, 녹색건축, 태양 에너지, 풍력 에너지, 재생 에너지를 위한 나노 기술, 최종 프로젝트: 재생 에너지 진로 탐색 Physical Science and Engineering",0.0,22.0,Beginner,Coursera,"Acquire a basic understanding of the clean energy market (sustainability, green architecture, solar, wind, nanotechnology) Explain the economic, social, and environmental principles of sustainability Identify renewable energy job opportunities and related academic paths Welcome to Clean Energy 101, Sustainability, Green Architecture, Solar Energy, Wind Energy, Nanotechnology for Renewable Energy, Final Project: Exploring a Career in Renewable Energy Physical Science and Engineering.",Renewable Energy: Basic Principles and Job Creation
Financiamiento en proyectos de infraestructura sostenible ,"Fuentes y oportunidades de financiación en los proyectos de infraestructura sostenibleEstructuras e instrumentos financieros innovadores para proyectos de infraestructura sostenible alineados con el pipeline de proyectos bancablesFinanciamiento concesional; principios, impacto y tipos de proyectos existentes Strategic Management, Sustainability, Finance, Innovation, Green Economy Comienza aquí, Instrumentos financieros para proyectos de infraestructura sostenible Physical Science and Engineering",0.0,3.0,Beginner,Coursera,"Sources and opportunities for financing in sustainable infrastructure projects
Structures and innovative financial instruments for sustainable infrastructure projects aligned with the pipeline of bankable projects
Concessional financing; principles, impact, and types of existing projects
Strategic Management, Sustainability, Finance, Innovation, Green Economy
Start here, Financial instruments for sustainable infrastructure projects
Physical Science and Engineering",Financing for sustainable infrastructure projects
Creating EV Charging Hubs: Innovative Design,"Evaluate the importance and significance of electric vehicle charging infrastructure that promotes widespread technology adoption.Examine charging infrastructure components and design for power capacity, site, charger choice, and grid integration.Explore smart charging, including demand response, load management, V2G, and systems for efficient charging.Evaluate different high power charging infrastructure designs for application for urban environments Charging Infrastructure, Smart Charging Technologies, Charging Networks, Charging Station Creating EV Charging Hubs – Innovative Design  Physical Science and Engineering",0.0,1.0,Beginner,Coursera,"Assess the importance and significance of electric vehicle charging infrastructure in promoting widespread technology adoption. Analyze the components and design of charging infrastructure for power capacity, site selection, charger options, and grid integration. Investigate smart charging technologies, such as demand response, load management, vehicle-to-grid integration, and systems for efficient charging. Evaluate various high-power charging infrastructure designs for use in urban environments. Topics include charging infrastructure, smart charging technologies, charging networks, and the creation of EV charging hubs with innovative design in the field of Physical Science and Engineering.",Creating EV Charging Hubs: Innovative Design
Vers l'infiniment petit - Voyages de l'infiniment grand à l'infiniment petit,"Not specified Not specified Les notions de base, Les constituants fondamentaux, Etudier les particules élémentaires, Le LHC et au-delà Physical Science and Engineering",4.8,2.0,Beginner,Coursera,"Basic concepts, fundamental constituents, studying elementary particles, the LHC and beyond in Physical Science and Engineering.",Towards the infinitely small - Journeys from the infinitely large to the infinitely small
Les deux infinis et nous - Voyages de l'infiniment grand à l'infiniment petit,"Not specified Not specified Des Infinis et des Hommes, Des technologies dans notre quotidien, De nouveaux regards sur le monde, ""Les noyaux au service de lénergie et de la santé"" Physical Science and Engineering",4.7,3.0,Beginner,Coursera,"Not specified Not specified Of the Infinite and of Men, Technologies in our daily lives, New perspectives on the world, ""Cores serving energy and health"" Physical Science and Engineering",The two infinities and us - Journeys from the infinitely large to the infinitely small
Rocket Science in Everyday Life,"Understand how different satellite systems help support our everyday life, such as weather and GPS satellitesUnderstand the difference between asteroids and comets, and describe the ramifications of different sizes of objects encountering the EarthDescribe how spaceships far away from the Earth can get places, what that should look like, and what forces the people on board would actually feel Space Sciences, Satellite Instrumentation, Future of Rocket Science, Planetary Science, Rocket Science Week 1: The Science Being Conducted by NASA, Week 2: How and Why We Explore Planets, Week 3: What Movies Get Right and Wrong About Transportation, Week 4: What Movies Get Right and Wrong About Destruction Physical Science and Engineering",0.0,11.0,Beginner,Coursera,"Understand how different satellite systems help support our everyday life, such as weather and GPS satellites. Understand the difference between asteroids and comets, and describe the ramifications of different sizes of objects encountering the Earth. Describe how spaceships far away from the Earth can get places, what that should look like, and what forces the people on board would actually feel. Space Sciences, Satellite Instrumentation, Future of Rocket Science, Planetary Science, Rocket Science. Week 1: The Science Being Conducted by NASA. Week 2: How and Why We Explore Planets. Week 3: What Movies Get Right and Wrong About Transportation. Week 4: What Movies Get Right and Wrong About Destruction. Physical Science and Engineering.",Rocket Science in Everyday Life
التقانة والمستشعرات النانوية - الجزء الاول,"Not specified Not specified الاسبوع الاول - مقدمة للتقانة النانويّة  الجزء الأول, الاسبوع الثاني - مقدمة للتقانة النانويّة  الجزء الثاني, الاسبوع الثالث - مقدمة لعلم وتقانة المستشعرات, الاسبوع الرابع - المستشعرات المستندة الى جسيمات النانو الفلزية, مستشعرات نقاط الكم Physical Science and Engineering",4.2,12.0,Not applicable,Coursera,"Week 1 - Introduction to Nanotechnology Part 1, Week 2 - Introduction to Nanotechnology Part 2, Week 3 - Introduction to Sensor Science and Technology, Week 4 - Nanoparticle-based Sensors, Quantum Dot Sensors Physical Science and Engineering",Nanotechnology and Nanosensors - Part One
Advanced Capstone Spacecraft Dynamics and Control Project,"How to create and validate a simulation of a spacecraft with a hinged panel.Investigate spacecraft dynamics with a time varying geometry. input shaped attitude control, time varying geometry, spacecraft simulation, center of mass properties Introduction to the Capstone Project, 3D Spacecraft Hub-Panel System, Planar Rotation Control using Bang-Bang and Filtered Control Solutions Physical Science and Engineering",0.0,16.0,Expert,Coursera,"How to create and validate a simulation of a spacecraft with a hinged panel.Investigate spacecraft dynamics with a time varying geometry. input shaped attitude control, time varying geometry, spacecraft simulation, center of mass properties Introduction to the Capstone Project, 3D Spacecraft Hub-Panel System, Planar Rotation Control using Bang-Bang and Filtered Control Solutions Physical Science and Engineering",Advanced Capstone Spacecraft Dynamics and Control Project
녹색 경제: 지속 가능한 도시,"지속 가능한 도시에 대한 지식을 함양한다.녹색 경제의 동력으로서의 지속 가능한 도시의 가능성과 난관에 대한 비판적 사고를 기른다.도시화, 탈탄소화, 지속가능성 사이의 관계를 보다 깊이 이해한다.</p></div>지속 가능한 도시를 평가하기 위해 시스템 사고를 활용하는 능력을 갖춘다.  Not specified 도시 변화, 도시 인프라, 도시 실험, 도시 라이프스타일, 도시 비전 Physical Science and Engineering",0.0,9.0,Beginner,Coursera,"Cultivate knowledge about sustainable cities. Foster critical thinking about the possibilities and challenges of sustainable cities as a driving force of the green economy. Deepen understanding of the relationship between urbanization, decarbonization, and sustainability.

Develop the ability to use systemic thinking to evaluate sustainable cities. Not specified City change, city infrastructure, city experiments, city lifestyle, city vision Physical Science and Engineering",Green Economy: Sustainable Cities
Dynamique des fluides numérique appliquée,"Not specified Not specified Introduction à la dynamique des fluides numérique appliquée, Écoulements dans les diffuseurs et les réducteurs, Écoulements secondaires et tourbillonnaires, ""Écoulements autour dun cylindre circulaire"", Écoulements avec transfert de chaleur Physical Science and Engineering",0.0,31.0,Intermediate,Coursera,"Introduction to applied computational fluid dynamics, Flows in diffusers and reducers, Secondary and swirling flows, ""Flows around a circular cylinder"", Flows with heat transfer Physical Science and Engineering",Applied numerical fluid dynamics
Thermodynamique : applications,"Not specified Not specified Calorimétrie - Ekam - ENSP Yaoundé, Transitions de phase - Boyomo - ENSP Yaoundé, Thermodynamique et réactions chimiques - Mbang - ENSP Yaoundé, Electro-chimie - Graetzel - EPFL Lausanne, Propriétés thermodynamiques des fluides - Talla - ENSP Yaoundé, Machines thermiques - Robert - Ecole Polytechnique de Montreal, Transferts thermiques - Brouche & Maatouk - USJ Beyrouth, Milieux continus - Papalexandis - UCL Louvain, Processus irréversibles - Papalexandis - UCL Louvain Physical Science and Engineering",4.5,25.0,Not applicable,Coursera,"Calorimetry - Ekam - ENSP Yaoundé, Phase Transitions - Boyomo - ENSP Yaoundé, Thermodynamics and Chemical Reactions - Mbang - ENSP Yaoundé, Electrochemistry - Graetzel - EPFL Lausanne, Thermodynamic Properties of Fluids - Talla - ENSP Yaoundé, Thermal Machines - Robert - Ecole Polytechnique de Montreal, Heat Transfer - Brouche & Maatouk - USJ Beirut, Continuum Mechanics - Papalexandis - UCL Louvain, Irreversible Processes - Papalexandis - UCL Louvain.",Thermodynamics: applications
Vers l'infiniment grand - Voyages de l'infiniment grand à l'infiniment petit,"Not specified Not specified Les notions de base, Les forces fondamentales, ""LUnivers aux échelles les plus grandes"", ""Lobservation de lUnivers"" Physical Science and Engineering",4.8,3.0,Beginner,Coursera,"Basic concepts, fundamental forces, ""The Universe on the largest scales"", ""Observing the Universe"" Physical Science and Engineering",Towards the infinitely large - Journeys from the infinitely large to the infinitely small
Exploring fluid mechanics using Wolfram notebook,"Compute pressure with Bernoulli's equation & Compute the buoyancy of different materials in various liquids and gasesCalculate the fluid flow through pipe,Do a Venturi flowmeter computation and calculate Barometric pressure. Buoyancy, Barometric pressure, State of matter, pressure, Flow of fluids Learn step-by-step Physical Science and Engineering",4.3,2.0,Intermediate,Coursera,"Compute pressure with Bernoulli's equation & Compute the buoyancy of different materials in various liquids and gasesCalculate the fluid flow through pipe,Do a Venturi flowmeter computation and calculate Barometric pressure. Buoyancy, Barometric pressure, State of matter, pressure, Flow of fluids Learn step-by-step Physical Science and Engineering",Exploring fluid mechanics using Wolfram notebook
Circuitos con SPICE: Análisis en el tiempo y la frecuencia,"Not specified 3.\tAplicar métodos basados en ecuaciones diferenciales ordinarias para el análisis transitorio y permanente de circuitos de primer orden y de segundo orden, 2.\tAplicar los conceptos de superposición, 1.\tAplicar las leyes fundamentales de Ohm y de Kirchhoff en el análisis de circuitos resistivos de parámetros concentrados., 4. Aplicar conceptos de Thévenin y Norton y máxima transferencia de potencia. Fundamentos del análisis de circuitos eléctricos, Respuesta en el tiempo, Fasores; respuesta de circuitos de segundo orden, Respuesta en la frecuencia Physical Science and Engineering",0.0,12.0,Intermediate,Coursera,"Not specified 3. Apply methods based on ordinary differential equations for the transient and steady-state analysis of first and second order circuits, 2. Apply the concepts of superposition, 1. Apply the fundamental laws of Ohm and Kirchhoff in the analysis of resistive circuits with lumped parameters, 4. Apply concepts of Thévenin and Norton and maximum power transfer. Fundamentals of electrical circuit analysis, Time response, Phasors; second order circuit response, Frequency response Physical Science and Engineering",Circuits with SPICE: Time and frequency analysis
Manipulating basic laws of mechanics using wolfram notebook,"Analyze, Manipulate and compute the variables that affect force on a particle. Compute the forces and motion of a block on an inclined plane Compute torque and analyze the variables that affect momentum of a body and do computation.Deep dive and calculate centripetal acceleration of a rotating body. dynamics, mechanics, Physics-kinematics Learn step-by-step Physical Science and Engineering",0.0,2.0,Intermediate,Coursera,"Analyze, Manipulate and compute the variables that affect force on a particle. Compute the forces and motion of a block on an inclined plane Compute torque and analyze the variables that affect momentum of a body and do computation.Deep dive and calculate centripetal acceleration of a rotating body. dynamics, mechanics, Physics-kinematics Learn step-by-step Physical Science and Engineering",Manipulating basic laws of mechanics using wolfram notebook
Cambio climático en empresas de agua y saneamiento,"Reconocer los desafíos que enfrentan las empresas de agua y saneamiento urbano con relación al cambio climático y la sostenibilidad.Identificar las estrategias para evaluar riesgos climáticos, emisiones de GEI y consumo energético utilizando herramientas como ECAM.Identificar estrategias de disminución de gases de efecto invernadero para pasar a ser empresas de agua y saneamiento con bajas emisiones de carbono. bajas emisiones carbono, gases efecto invernadero, agua y saneamiento, cambio climático, mitgación Comienza aquí, Módulo 1: El cambio climático en el sector urbano del agua, Módulo 2: Hoja de ruta hacia una empresa de agua y saneamiento urbano con bajas emisiones de carbono, Módulo 3: Cálculo de emisiones de GEI en empresas de agua y saneamiento, Módulo 4: Riesgos climáticos en empresas de agua y saneamiento urbano Physical Science and Engineering",0.0,15.0,Beginner,Coursera,"Recognize the challenges faced by urban water and sanitation companies in relation to climate change and sustainability. Identify strategies to assess climate risks, greenhouse gas emissions, and energy consumption using tools such as ECAM. Identify strategies to reduce greenhouse gas emissions to become water and sanitation companies with low carbon emissions. low carbon emissions, greenhouse gases, water and sanitation, climate change, mitigation. Start here, Module 1: Climate change in the urban water sector, Module 2: Roadmap towards a water and sanitation company with low carbon emissions, Module 3: Calculation of greenhouse gas emissions in water and sanitation companies, Module 4: Climate risks in urban water and sanitation companies. Physical Science and Engineering.",Climate change in water and sanitation companies
工程圖學 2D CAD 專題,"Not specified Not specified 蓄勢待發, 平面圖, 平面圖柱牆繪製, 平面圖樓梯、電梯與陽台繪製, 平面圖門窗繪製, 平面圖符號與標示註解, 第一次評量, 立面圖, 立面圖輪廓繪製, 立面圖門窗繪製, 立面圖附屬建物繪製與標示註解, 第二次評量, 下回見！ Physical Science and Engineering",4.9,8.0,Not applicable,Coursera,"Not specified, not specified, ready to go, floor plan, floor plan column drawing, floor plan stairs, elevator and balcony drawing, floor plan door and window drawing, floor plan symbols and annotations, first assessment, elevation drawing, elevation contour drawing, elevation door and window drawing, elevation accessory building drawing and annotation, second assessment, see you next time! Physical Science and Engineering",Engineering Graphics 2D CAD Project
天文探秘,"Not specified Not specified 课程伊始, 宇宙, 星系, 引力, 暗物质, 太阳, 太阳活动, 恒星的结构与演化, 恒星的终结与重生, 系外行星的探索和形成, 系外行星的进展和未来 Physical Science and Engineering",4.8,18.0,Not applicable,Coursera,"At the beginning of the course, the universe, galaxies, gravity, dark matter, the sun, solar activity, the structure and evolution of stars, the end and rebirth of stars, the exploration and formation of exoplanets, the progress and future of exoplanets. Physical Science and Engineering.",Exploring the mysteries of astronomy
Foundations of Advanced Wireless Communication,"Explain the fundamentals of modern wireless communication, such as 4G and 5G systems. Describe the essential theories related to their critical technical advancements related to 5G.Comprehend the challenges in realizing them and the way forward. A basic understanding of matrices and probability, MATLAB programming skills Getting Started with the Course, Wireless Communication Basics , Multi-Antenna System, Capacity of Multi-Antenna System - Part 1, Capacity of Multi-Antenna System - Part 2, Spectral Efficiency, Project I (Week1-Week3), Massive Multiple-Input Multiple-Output (MIMO), mmWave System , Beamforming , Orthogonal Frequency Division Multiplexing (OFDM), Non-Orthogonal Multiple Access (NOMA), Project II (Week 4-Week 6) Physical Science and Engineering",0.0,44.0,Intermediate,Coursera,"Explain the fundamentals of modern wireless communication, such as 4G and 5G systems. Describe the essential theories related to their critical technical advancements related to 5G.Comprehend the challenges in realizing them and the way forward. A basic understanding of matrices and probability, MATLAB programming skills Getting Started with the Course, Wireless Communication Basics , Multi-Antenna System, Capacity of Multi-Antenna System - Part 1, Capacity of Multi-Antenna System - Part 2, Spectral Efficiency, Project I (Week1-Week3), Massive Multiple-Input Multiple-Output (MIMO), mmWave System , Beamforming , Orthogonal Frequency Division Multiplexing (OFDM), Non-Orthogonal Multiple Access (NOMA), Project II (Week 4-Week 6) Physical Science and Engineering",Foundations of Advanced Wireless Communication
工程圖學 3D CAD,"Not specified Not specified 蓄勢待發, 範例ㄧ   神奇方塊, 範例二  畫房子, 範例三  海灘球, 範例四  畫窗簾, 範例五 實心工具, 下回見！ Physical Science and Engineering",4.8,7.0,Not applicable,Coursera,"Not specified, not specified Ready to go, Example 1 Magical cube, Example 2 Drawing a house, Example 3 Beach ball, Example 4 Drawing curtains, Example 5 Solid tools, see you next time! Physical Science and Engineering",Engineering Drawing 3D CAD
The Sun and the Total Eclipse of August 2017,"Describe how to safely watch safely an eclipseExplain the fundamentals of sun science including the physics of light, how astronomers study the sun, how it formed and how we know what’s inside it Not specified Introduction to the Sun and Eclipses, Most of what we know about the Sun is learned from Light, How does the Sun work?   What makes it shine?  What’s inside?, How did the sun form?, The Aug. 21, 2017 “Great American Total Solar Eclipse” Physical Science and Engineering",4.6,8.0,Beginner,Coursera,"Describe how to safely watch safely an eclipseExplain the fundamentals of sun science including the physics of light, how astronomers study the sun, how it formed and how we know what’s inside it Not specified Introduction to the Sun and Eclipses, Most of what we know about the Sun is learned from Light, How does the Sun work?   What makes it shine?  What’s inside?, How did the sun form?, The Aug. 21, 2017 “Great American Total Solar Eclipse” Physical Science and Engineering",The Sun and the Total Eclipse of August 2017
Circuitos con SPICE: Sistemas trifásicos y análisis avanzado,"Not specified Analizar circuitos eléctricos que involucren amplificadores operacionales ideales y reales con sus diferentes configuraciones basadas en realimentación negativa., Analizar circuitos de dos puertos., Resolver las ecuaciones de un sistema con inductancias mutuas., Plantear las ecuaciones de un sistema que contiene inductancias mutuas y aplicar estos conceptos a transformadores ideales y reales. Sistemas eléctricos de potencia, Opamps y otros circuitos reales e imaginarios, Superpoderes circuitales Physical Science and Engineering",0.0,8.0,Expert,Coursera,"Analyze electrical circuits involving ideal and real operational amplifiers with different configurations based on negative feedback. Analyze two-port circuits. Solve equations of a system with mutual inductances. Formulate equations of a system containing mutual inductances and apply these concepts to ideal and real transformers. Power electrical systems, Opamps and other real and imaginary circuits, Superpowers circuitry Physical Science and Engineering.",Circuits with SPICE: Three-phase systems and advanced analysis
신재생 에너지 기술 기초,"신재생 에너지 및 전기의 주요 물리적 특성을 이해합니다.여러분은 풍력, 태양열, 기타 주요 신재생 에너지 기술의 장점과 단점을 평가할 수 있는 지식을 얻을 수 있습니다.신재생 에너지 저장 기술을 평가하고 대안을 권장할 수 있습니다. Not specified 에너지의 기본 원리, 풍력 에너지, 태양 에너지, 기타 신재생 에너지 기술, 마지막 평가 과제 Physical Science and Engineering",0.0,12.0,Beginner,Coursera,"Understand the main physical characteristics of renewable energy and electricity. You can gain knowledge to evaluate the advantages and disadvantages of wind, solar, and other major renewable energy technologies. You can evaluate renewable energy storage technologies and recommend alternatives. Basic principles of energy, wind energy, solar energy, other renewable energy technologies, and final assessment tasks are not specified in Physical Science and Engineering.",Basic renewable energy technology
Internet of Things: Setting Up Your DragonBoard™ Development Platform,"Not specified Not specified Introduction, Terminology/Cheat Sheet (Beginner), Board Bring up, Setting up your Developing Environment, Changing your Operating System, Rescuing your Bricked Board, Creating your First Application, Native Development Kit (NDK), CALIT2 Bird Application, Monitoring your DragonBoard™ 410c Physical Science and Engineering",4.2,17.0,Not applicable,Coursera,The text provided is already in English.,Internet of Things: Setting Up Your DragonBoard™ Development Platform
工程資訊管理 BIM 塑模,"Not specified Not specified 蓄勢待發, 工程水平垂直放樣, B1F 建築模型建置, 1F 建築模型建置, 建築周邊模型建置, 下回見 Physical Science and Engineering",4.7,28.0,Not applicable,Coursera,"Not specified, not specified, ready to go, engineering level vertical layout, B1F building model construction, 1F building model construction, building surrounding model construction, see you next time Physical Science and Engineering",Engineering Information Management BIM Mold
Cómo entrenar a tus electrones 2: Diodos y Transistores,"Not specified Transistores de Efecto de Campo, Análisis de Circuitos, MOSFET, Diodos, Electrónica Introducción a la física de semiconductores, El diodo, El transistor de efecto de campo: Estructura y funcionamiento, El transistor de efecto de campo: Circuitos Physical Science and Engineering",4.9,9.0,Intermediate,Coursera,"Field Effect Transistors, Circuit Analysis, MOSFET, Diodes, Electronics Introduction to Semiconductor Physics, The Diode, The Field Effect Transistor: Structure and Operation, The Field Effect Transistor: Circuits Physical Science and Engineering",How to train your electrons 2: Diodes and Transistors
Systems Biology and Biotechnology Capstone,Not specified Not specified Projects Physical Science and Engineering,4.5,2.0,Not applicable,Coursera,No especificado No especificado Proyectos Ciencias Físicas e Ingeniería,Systems Biology and Biotechnology Capstone
"Pets, Politics and Pandemics","Understand and apply intuitive concepts about abstract systems and system theoretical methodsAnalyze things you may have been studying already for a while through new insightsGrapple with social justice issues, climate change, propaganda and disinformation, the origin of the unidirectionality of time Education and Propaganda, Climate Change, Systems Thinking, equity and equality, Social Justice Getting Started and Course Overview, Life’s Problems, What Is a System, and Who Cares Anyway?, Understanding Scientific Systems, Applying your Knowledge to Real World Situations, Now It’s Your Turn Physical Science and Engineering",0.0,11.0,Beginner,Coursera,"Comprender y aplicar conceptos intuitivos sobre sistemas abstractos y métodos teóricos de sistemas. Analizar cosas que puedas haber estado estudiando durante un tiempo a través de nuevas perspectivas. Enfrentarse con problemas de justicia social, cambio climático, propaganda y desinformación, el origen de la unidireccionalidad del tiempo. Educación y propaganda, cambio climático, pensamiento sistémico, equidad e igualdad, justicia social. Comenzando y visión general del curso, problemas de la vida, ¿Qué es un sistema y a quién le importa?, Comprendiendo sistemas científicos, Aplicando tu conocimiento a situaciones del mundo real, Ahora es tu turno. Ciencia física e ingeniería.","Pets, Politics and Pandemics"
