Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
إدارة البيانات في مايكرسوفت إكسل | Managing Data in MS Excel,"Not specified إدارة البيانات, الاكسيل إدارة البيانات في ""مايكروسوفت إكسل"" Personal Development",4.5,1.0,Beginner,Coursera,"Data management, Excel data management in Microsoft Excel, Personal Development",Managing Data in Microsoft Excel
Szemléletváltás,"Not specified Career, Testosterone, Procrastination, Learning Styles A változás lehetséges, Fejtsük meg a boldog tanulás titkát, Tanulás és karrier, Egy tanulással teli életstílus kialakítása Personal Development",4.9,10.0,Beginner,Coursera,"Not specified Career, Testosterone, Procrastination, Learning Styles A változás lehetséges, Fejtsük meg a boldog tanulás titkát, Tanulás és karrier, Egy tanulással teli életstílus kialakítása Personal Development",Change of mindset
Inspiring Peak Performance on Technical Teams,"Not specified Software Engineering, People Management, Program Management, Cloud Engineering, Business Strategy Automating team progress, Cultivating high-performing engineers, Turning around failures and poor performers Personal Development",4.4,5.0,Not applicable,Coursera,"Not specified Software Engineering, People Management, Program Management, Cloud Engineering, Business Strategy Automating team progress, Cultivating high-performing engineers, Turning around failures and poor performers Personal Development",Inspiring Peak Performance on Technical Teams
Scaling Product and Processes,"Discuss and compare strategies and frameworks for scaling processes and products in an organizationExplain steps and common strategies for developing pricing and for scaling up marketing and sales  operationsExplain the importance of establishing relevant dashboards, KPIs and metrics Strategic Management, Business Process, Business Strategy, Entrepreneurship, Leadership And Management Product Market Fit, Growth, Sales & Marketing, Scaling Up Operations  Personal Development",0.0,12.0,Beginner,Coursera,"Discussing and comparing strategies and frameworks for scaling processes and products within an organization. Explaining steps and common strategies for developing pricing and scaling up marketing and sales operations. Emphasizing the importance of establishing relevant dashboards, KPIs, and metrics in Strategic Management, Business Process, Business Strategy, Entrepreneurship, Leadership and Management. Also discussing Product Market Fit, Growth, Sales & Marketing, and Scaling Up Operations in Personal Development.",Scaling Product and Processes
Creative Thinking,"Not specified Thinking creatively on your own, Thinking creatively with a group Start Here, Thinking creatively on your own, Thinking creatively with a group, Course Conclusion Personal Development",0.0,4.0,Beginner,Coursera,"Start Here: Thinking creatively on your own, thinking creatively with a group, course conclusion, personal development.",Creative Thinking
Liderazgo para el Siglo XXI: proyecto final,"Utilizar herramientas de diagnóstico y acción para avanzar en un proyecto de liderazgo propio.  Desarrollar resiliencia, una habilidad que permite perseverar en proyectos de liderazgo.   Not specified Liderazgo para el Siglo XXI, Me preparo para ejercer liderazgo, Avanzo por ensayo y error, Aprendo y me vuelvo resiliente Personal Development",4.9,16.0,Intermediate,Coursera,"Use diagnostic and action tools to advance in your own leadership project. Develop resilience, an ability that allows you to persevere in leadership projects. Not specified Leadership for the 21st Century, I prepare myself to exercise leadership, I advance through trial and error, I learn and become resilient Personal Development.",Leadership for the 21st Century: Final Project
Communication skills for engineering scholars,"Rhetoric and argumentation, how to be clear and persuasive in the domain of engineering studies. Communication, Scientific Writing, Argumentation, Public Speaking, Grant Writing How to be clear, How to persuade, How to present in public, How to write a project proposal, How to write a scientific paper Personal Development",4.8,7.0,Beginner,Coursera,"Rhetoric and argumentation, how to be clear and persuasive in the domain of engineering studies. Communication, Scientific Writing, Argumentation, Public Speaking, Grant Writing How to be clear, How to persuade, How to present in public, How to write a project proposal, How to write a scientific paper Personal Development",Communication skills for engineering scholars
Career Self-Management Advanced Certification,"Not specified Personal Branding, Competence (Human Resources), strategy, Skills Management, Personal Development Career Investigation, Self-Audit, Strategic Planning, Field Experience and Reflection Personal Development",4.1,8.0,Intermediate,Coursera,"Not specified Personal Branding, Competence (Human Resources), strategy, Skills Management, Personal Development Career Investigation, Self-Audit, Strategic Planning, Field Experience and Reflection Personal Development",Career Self-Management Advanced Certification
 التوازن بين القدرات والتوقعات في بناء الذات,"Not specified القدرة على تحديد ما يتمكن الطفل أو الموظف من القيام به والإبداع من خلاله, فهم المهارات الخاصة بالفرد التوازن بين القدرات والتوقعات في بناء الذات Personal Development",5.0,1.0,Beginner,Coursera,"The ability to determine what a child or employee is capable of doing and excelling in, understanding the individual's skills, balancing abilities and expectations in self-building Personal Development.",Balancing abilities and expectations in self-development.
الجداول والرسوم التوضيحية في مايكروسوفت إكسل,"Not specified الإكسل, الجداول والرسومات التوضيحية, بيانات في إكسل الجداول والرسوم التوضيحية في ""مايكروسوفت إكسل"" Personal Development",4.6,1.0,Beginner,Coursera,"Not specified in Excel, tables and charts, data in Excel tables and charts in ""Microsoft Excel"" Personal Development",Tables and charts in Microsoft Excel
Negotiating Learner Differences: Towards Productive Diversity in Learning,"Not specified Not specified  COURSE ORIENTATION + Learner Differences, Diversity in US Education and Differences in Theory, Should Education be a Right?, Postcolonial Theory and Education + The Inclusive School Personal Development",4.4,15.0,Not applicable,Coursera,"Not specified Not specified  COURSE ORIENTATION + Learner Differences, Diversity in US Education and Differences in Theory, Should Education be a Right?, Postcolonial Theory and Education + The Inclusive School Personal Development",Negotiating Learner Differences: Towards Productive Diversity in Learning
Ecological and Energy Transitions in Southern Countries,"Not specified Not specified Welcome!, Our development model is ecologically unsustainable , The dominant economic models hinder the energy and ecological transition, The energy transition path: decarbonizing GDP, The model of an ecological transition to new prosperity, Governance of the energy and ecological transition, Financing the energy and ecological transition Personal Development",4.8,29.0,Intermediate,Coursera,Bienvenido! Nuestro modelo de desarrollo es ecológicamente insostenible. Los modelos económicos dominantes obstaculizan la transición energética y ecológica. El camino de la transición energética: descarbonizar el PIB. El modelo de una transición ecológica hacia una nueva prosperidad. Gobernanza de la transición energética y ecológica. Financiamiento de la transición energética y ecológica. Desarrollo personal.,Ecological and Energy Transitions in Southern Countries
Off the Clock: The Many Faces of Time,"Not specified Create connections amongst academic disciplines., Improve critical thinking skills, Explain and conceptualize different aspects of time in academia. Lecture 1 - Aspects of time, Lecture 2 - Is the present special?, Lecture 3 - Is time different for humans and non-humans?, Lecture 4 - How do we value time?, Extra - ICA on Time Personal Development",4.8,4.0,Beginner,Coursera,"Not specified Create connections amongst academic disciplines., Improve critical thinking skills, Explain and conceptualize different aspects of time in academia. Lecture 1 - Aspects of time, Lecture 2 - Is the present special?, Lecture 3 - Is time different for humans and non-humans?, Lecture 4 - How do we value time?, Extra - ICA on Time Personal Development",Off the Clock: The Many Faces of Time
Create Organizational Templates in Trello,"Understand how to create a Trello account and navigate the benefits of Trello.Understand how to view the different organizational templates available to you.Create a Trello workspace from both an organizational template and from scratch. Project Management, Team Management, Workflow Tracking and Development, Organization Learn step-by-step Personal Development",4.8,2.0,Beginner,Coursera,"Understand how to create a Trello account and navigate the benefits of Trello.Understand how to view the different organizational templates available to you.Create a Trello workspace from both an organizational template and from scratch. Project Management, Team Management, Workflow Tracking and Development, Organization Learn step-by-step Personal Development",Create Organizational Templates in Trello
Tinkering Fundamentals: Motion and Mechanisms,"Not specified Not specified Introduction to Tinkering, Marble Machines, CARDBOARD AUTOMATA, Chain Reaction, Research + Practice Personal Development",4.8,5.0,Beginner,Coursera,"Not specified Not specified Introduction to Tinkering, Marble Machines, CARDBOARD AUTOMATA, Chain Reaction, Research + Practice Personal Development",Tinkering Fundamentals: Motion and Mechanisms
Storying the Self: How Stories Shape our Identities,"Reflect on how our own life experiences and identities have shaped us as leaders and creators.Connect course material to our lives, including prior knowledge and experiences.Analyze life story texts/media. Communication, Leadership, Creative Writing, diversity, inclusion ""What is the Self?"", Diving into our Stories, Stories as Openings, Shaping a Story of Self Personal Development",0.0,9.0,Beginner,Coursera,"Reflecting on how our own life experiences and identities have shaped us as leaders and creators. Connecting course material to our lives, including prior knowledge and experiences. Analyzing life story texts/media. Communication, Leadership, Creative Writing, diversity, inclusion ""What is the Self?"", Diving into our Stories, Stories as Openings, Shaping a Story of Self Personal Development.",Storying the Self: How Stories Shape our Identities
 مهارات تسوية النزاعات | Conflict Resolution Skills,"Not specified القدرة على حل النزاعات بطريقة إيجابية, معرفة أنواع النزاعات وكيفية التصرف في حال حدوث أي منها مهارات تسوية النزاعات Personal Development",0.0,1.0,Beginner,Coursera,"The ability to resolve conflicts in a positive manner, knowing the types of conflicts and how to deal with them, conflict resolution skills, Personal Development.",Conflict Resolution Skills
 التنسيق في مايكروسوفت إكسل | Formatting in MS Excel ,"Not specified التنسيق في الإكسل, مهارات أساسية في الإكسل, إكسل التنسيق في ""مايكروسوفت إكسل"" Personal Development",5.0,1.0,Beginner,Coursera,"Not specified Excel formatting, basic skills in Excel, Excel formatting in ""Microsoft Excel"" Personal Development",Formatting in Microsoft Excel
 كيف توازن بين عملك وحياتك الشخصية,Not specified كيفية الموازنة بين العمل والحياة الشخصية  كيف توازن بين عملك وحياتك الشخصية Personal Development,4.8,1.0,Beginner,Coursera,How to balance work and personal life. How to balance between your work and personal life. Personal Development.,How do you balance between your work and personal life?
Challenges of Leading Technical Teams,"How to develop a new team.How to set a vision for the team and achieve agreement with its goals.How to ask questions properly in order to support making good decisions. Communication, Recruiting, Applying vision, Engaging teams, Asking Questions Hiring and Building a Team , Setting a Vision and Getting a Team Moving, Managing a Team and Conducting Effective Meetings, Asking Better Questions and Making Good Decisions Personal Development",0.0,8.0,Beginner,Coursera,"How to develop a new team.How to set a vision for the team and achieve agreement with its goals.How to ask questions properly in order to support making good decisions. Communication, Recruiting, Applying vision, Engaging teams, Asking Questions Hiring and Building a Team , Setting a Vision and Getting a Team Moving, Managing a Team and Conducting Effective Meetings, Asking Better Questions and Making Good Decisions Personal Development",Challenges of Leading Technical Teams
Nursing Informatics Leadership Theory and Practice,"Not specified Not specified Evaluate effective leadership styles for leadership in nursing informatics in clinical or academic contexts to improve your leadership success, Discover core values that support effective nursing informatics leadership in academic and clinical contexts to inform development of a personal leadership mission statement, and development plan, Discover competing values and polarities related to knowledge leadership and management to promote successful leadership collaboration, Reflect on results from the Minnesota Nursing Informatics Leadership Inventory (MNLI) to inform successful leadership development and practice, Discuss the value and importance of foresight leadership in nursing informatics to anticipate trends and consequences that are likely to transform the learning health care system Personal Development",4.7,18.0,Beginner,Coursera,"Not specified Not specified Evaluate effective leadership styles for leadership in nursing informatics in clinical or academic contexts to improve your leadership success, Discover core values that support effective nursing informatics leadership in academic and clinical contexts to inform development of a personal leadership mission statement, and development plan, Discover competing values and polarities related to knowledge leadership and management to promote successful leadership collaboration, Reflect on results from the Minnesota Nursing Informatics Leadership Inventory (MNLI) to inform successful leadership development and practice, Discuss the value and importance of foresight leadership in nursing informatics to anticipate trends and consequences that are likely to transform the learning health care system Personal Development",Nursing Informatics Leadership Theory and Practice
Accountability y gestión del desempeño,"Herramientas de  accountabilityGestión de desempeñoModelo SMARTRetroalimentación  efectivaModelo STAR
 Not specified Accountability para el desarrollo personal, Habilidades para tener accountability, Accountability para equipos, ¿Para qué gestionar el desempeño?, ¿Cómo gestionar el desempeño de manera efectiva?, Herramientas para gestionar el desempeño Personal Development",4.7,12.0,Beginner,Coursera,"Accountability tools
Performance management
SMART model
Effective feedback
STAR model
Not specified Accountability for personal development, Skills for accountability, Accountability for teams, Why manage performance?, How to manage performance effectively?, Tools for managing performance Personal Development",Accountability and performance management
فن رواية قصة البيانات | The Art of Data Storytelling,"Not specified رواية قصص البيانات, معالجة البيانات لعرضها فن رواية قصة البيانات Personal Development",0.0,1.0,Beginner,Coursera,"Data storytelling, processing data to present it as an art of data storytelling, Personal Development.",The Art of Data Storytelling
Nachhaltigkeit lehren lernen ,"Not specified Not specified Grundlagen der Nachhaltigkeit, Kompetenzen für eine nachhaltige Zukunft, Nachhaltigkeit im Unterricht Personal Development",0.0,3.0,Beginner,Coursera,"Not specified Basics of sustainability, skills for a sustainable future, sustainability in education Personal Development",Teaching and learning sustainability
Digital Communication and Emotion,"Not specified Not specified Welcome to Digital Communication and Emotion!, Using the communication process, Showing emotion in digital ways, Choosing an appropriate medium, Responding to digital confusions, Course Conclusion Personal Development",0.0,7.0,Not applicable,Coursera,"Not specified Not specified Welcome to Digital Communication and Emotion!, Using the communication process, Showing emotion in digital ways, Choosing an appropriate medium, Responding to digital confusions, Course Conclusion Personal Development",Digital Communication and Emotion
Negotiation ,"Not specified Preparing for negotiation, Processing information and options, Identifying negotiation skill sets, Making offers Start Here, Identifying negotiation skill sets, Preparing for negotiation, Processing information and options, Making offers, Course Conclusion Personal Development",0.0,7.0,Beginner,Coursera,"Start Here: Not specified. 
Identifying negotiation skill sets, preparing for negotiation, processing information and options, making offers. 
Course Conclusion: Personal Development.",Negotiation 
Exploring the Origins of Selfhood,"Not specified Not specified The Concept of Identity: Historical and Philosophical Perspectives, Identity Formation: Psychological and Social Factors, Identity in the Digital Age: Technology and Selfhood, Identity and Globalization: Cultural Perspectives, Culminating a Global Renaissance Individual Personal Development",0.0,18.0,Beginner,Coursera,The text is already in English.,Exploring the Origins of Selfhood
Exploring Beethoven’s Piano Sonatas Part 2,"Not specified Not specified Welcome to Class!, Op. 2, No. 3, Op. 13, ""Pathetique"", Op. 53,  ""Waldstein"", Op. 90, Listening to the Sonatas, Feedback Please! Personal Development",5.0,8.0,Beginner,Coursera,"Not specified Not specified Welcome to Class!, Op. 2, No. 3, Op. 13, ""Pathetique"", Op. 53,  ""Waldstein"", Op. 90, Listening to the Sonatas, Feedback Please! Personal Development",Exploring Beethoven’s Piano Sonatas Part 2
Power Onboarding,"Not specified Not specified Week 1 - Get Ready, Session 2 - Get Set, Session 3 - Go! , Week 4 – Peer Review  Personal Development",4.1,7.0,Beginner,Coursera,"Week 1 - Not specified, Session 2 - Not specified, Session 3 - Get Ready, Week 4 - Peer Review, Personal Development",Power Onboarding
Blockchain : enjeux et mécanismes cryptographiques,"Décrire les principes de fonctionnement de la technologie blockchain et comparer les différents types de blockchain (publiques, privées, consortium)Expliquer les propriétés cryptographiques nécessaires pour la mise en oeuvre d’une blockchain : intégrité, authentification et non-répudiationIllustrer et manipuler le protocole Bitcoin: arbres de Merkle, Proof-of-work, gestion des transactions, auditabilité et des mises à jour de la chaîneExpliquer le fonctionnement des signatures numériques (protocole de signature ECDSA, fonction de hachage SHA-256)  Cryptocurrency, digital signature, Bitcoin, Blockchain Module 0 : Bienvenue dans ce MOOC ! , Module 1 : Blockchain : une révolution ?   , Module 2 : La cryptographie de la blockchain , Module 3 : Les outils cryptographiques de la Blockchain , Module 4 : Bitcoin, une cryptomonnaie pionnière, Module 5 : Votre opinion nous intéresse Personal Development",0.0,32.0,Intermediate,Coursera,"Describe the operating principles of blockchain technology and compare the different types of blockchains (public, private, consortium). Explain the cryptographic properties necessary for the implementation of a blockchain: integrity, authentication, and non-repudiation. Illustrate and manipulate the Bitcoin protocol: Merkle trees, Proof-of-work, transaction management, auditability, and chain updates. Explain how digital signatures work (ECDSA signature protocol, SHA-256 hash function). Cryptocurrency, digital signature, Bitcoin, Blockchain Module 0: Welcome to this MOOC!, Module 1: Blockchain: a revolution?, Module 2: Blockchain cryptography, Module 3: Cryptographic tools of the Blockchain, Module 4: Bitcoin, a pioneering cryptocurrency, Module 5: Your opinion matters to us Personal Development.",Blockchain: challenges and cryptographic mechanisms
Feedback Loops: Horizontal Feedback ,"Improve how you give feedback to coworkers, classmates, teammates, friends, and other peersImprove how you receive feedback from coworkers, classmates, teammates, friends, and other peersDiscover the optimal balance of formal and informal feedback  Communication, Emotional Intelligence, Perspective-Taking, teamwork Quick and Clear, Braintrust, The Cost of Conformity, Density and Intensity Personal Development",0.0,10.0,Beginner,Coursera,"Improve how you give feedback to coworkers, classmates, teammates, friends, and other peersImprove how you receive feedback from coworkers, classmates, teammates, friends, and other peersDiscover the optimal balance of formal and informal feedback  Communication, Emotional Intelligence, Perspective-Taking, teamwork Quick and Clear, Braintrust, The Cost of Conformity, Density and Intensity Personal Development",Feedback Loops: Horizontal Feedback 
Managing Up ,"Not specified Building bonds rooted in growth, Building a coalition, Cultivating liking Start Here, Building a coalition, Building bonds rooted in growth, Cultivating liking, Course Conclusion Personal Development",0.0,5.0,Beginner,Coursera,"Building bonds rooted in growth, Building a coalition, Cultivating liking, Start Here, Building a coalition, Building bonds rooted in growth, Cultivating liking, Course Conclusion Personal Development",Managing Up 
Effective Service Innovation by Design in Hotel Management ,"Identify the key principles and concepts of hotel service innovation.Demonstrate proficiency in basic design thinking methodologies for service development.  Analyse customer needs and pain points to design customer-centric services.Evaluate the feasibility and viability of service innovations. Innovation Leadership, Feasibility Assessment, Customer analysis, Collaboration, Design Thinking Foundations of Service Innovation\xa0, Designing Customer-Centric Services  , Strategies for Service Innovation  , Real-Life Examples and Best Practices   Personal Development",0.0,8.0,Beginner,Coursera,"Identify the key principles and concepts of hotel service innovation.Demonstrate proficiency in basic design thinking methodologies for service development.  Analyse customer needs and pain points to design customer-centric services.Evaluate the feasibility and viability of service innovations. Innovation Leadership, Feasibility Assessment, Customer analysis, Collaboration, Design Thinking Foundations of Service Innovation\xa0, Designing Customer-Centric Services  , Strategies for Service Innovation  , Real-Life Examples and Best Practices   Personal Development",Effective Service Innovation by Design in Hotel Management 
"Contexto de Negocios en LATAM: Factores Políticos, Sociales y Económicos","Not specified Not specified Contexto social y político, Contexto económico, Mercados financieros e industrias relevantes, Modelos de negocio en Latinoamérica Personal Development",4.7,6.0,Not applicable,Coursera,"Context not specified. Social and political context, Economic context, Financial markets and relevant industries, Business models in Latin America, Personal Development.","Business Context in LATAM: Political, Social, and Economic Factors"
Resolving and Transforming Conflict ,"Not specified Exploring cooperative solutions, Responding to conflict, Following through on solutions Start Here, Responding to conflict, Exploring cooperative solutions, Following through on solutions, Course Conclusion Personal Development",0.0,5.0,Beginner,Coursera,"Not specified Exploring cooperative solutions, Responding to conflict, Following through on solutions Start Here, Responding to conflict, Exploring cooperative solutions, Following through on solutions, Course Conclusion Personal Development",Resolving and Transforming Conflict 
Attaining Higher Education,"Learn  how to approach admissions processes to institutions of higher education   Consider the factors which make a college a right fit   Essay Writing, Financing your education, interviewing, Intentional decision-making Module 1: Welcome to AHE, Module 2: Intentional Decision-Making, Module 3: Choosing a Right-Fit College, Module 4: The College Application Process, Module 5: Financing Your Education, Module 6: Keeping Graduate School on the Horizon, Course Completion: Final Project, Exit Survey, & Tier 2 Application Personal Development",0.0,19.0,Beginner,Coursera,"Learn how to navigate the admissions processes for higher education institutions. Consider the factors that make a college the right fit for you. Topics include essay writing, financing your education, interviewing, and intentional decision-making. Module 1: Welcome to AHE, Module 2: Intentional Decision-Making, Module 3: Choosing the Right-Fit College, Module 4: The College Application Process, Module 5: Financing Your Education, Module 6: Planning for Graduate School, Course Completion: Final Project, Exit Survey, & Tier 2 Application Personal Development.",Attaining Higher Education
"Gestión de la Diversidad, Equidad, Inclusión y Pertenencia","Fundamentos de Diversidad, Equidad, Inclusión y PertenenciaDiversidad desde una mirada holísticaBuenas prácticas en entornos laborales  Not specified Fundamentos de DEIB, Diversidad desde una mirada holística, Buenas prácticas en entornos laborales  Personal Development",0.0,9.0,Beginner,Coursera,"Foundations of Diversity, Equity, Inclusion, and Belonging. Diversity from a holistic perspective. Good practices in work environments. Personal Development.","Management of Diversity, Equity, Inclusion, and Belonging"
快速学习,"Not specified Not specified 职场人士该如何学习, 搜索引擎-通往人类知识宝库的导航仪, RSS-同步追踪世界最新资讯, 为知笔记-个人知识管理工具, 思维导图-提升思考效率的工具 Personal Development",4.3,11.0,Not applicable,Coursera,"Not specified. How should professionals learn in the workplace? Search engine - a navigator to the treasure trove of human knowledge, RSS - synchronously track the latest information in the world, WizNote - a personal knowledge management tool, Mind Map - a tool to improve thinking efficiency. Personal Development.",Rapid learning
Strategies for Success in your Music Career,"Understand your unique mix of musical and non-musical skills and how those skills can inform your career development.Develop better habits: Link task management to near-term, mid-term, and long-term goals.Identify ways to measure outcomes and gauge success.Begin building/expanding a professional network. goal setting, Mission Statement, Networking, Time management, Measuring Success Assessing Your Skills, Setting and Evaluating Your Goals, Managing Your Time, Building and Managing Your Network Personal Development",0.0,11.0,Intermediate,Coursera,"Understand your unique mix of musical and non-musical skills and how those skills can inform your career development.Develop better habits: Link task management to near-term, mid-term, and long-term goals.Identify ways to measure outcomes and gauge success.Begin building/expanding a professional network. goal setting, Mission Statement, Networking, Time management, Measuring Success Assessing Your Skills, Setting and Evaluating Your Goals, Managing Your Time, Building and Managing Your Network Personal Development",Strategies for Success in your Music Career
المعادلات في مايكروسوفت إكسل الجزء ١ |Formulas in MS Excel 1,"Not specified المعادلات في الإكسل, الإكسل المعادلات في مايكروسوفت إكسل - الجزء 1 Personal Development",4.8,1.0,Beginner,Coursera,"Not specified equations in Excel, Excel equations in Microsoft Excel - Part 1 Personal Development",Formulas in Microsoft Excel Part 1
Identidad digital: ¿Cómo tener visibilidad académica?,"Identificar el concepto de perfil académico, visibilidad científica y normalización del nombre de autor.Crear o ajustar el perfil académico en Open Researcher and Contributor ID (ORCID), Scopus Author ID, ResearchGate y Google Scholar.Comprender las nociones básicas de bibliometría y métricas alternativas.Aplicar la normalización del nombre de autor en el perfil académico. Visibilidad científica, Gestión de perfil digital, investigación, biometría y metricas Introducción, Concepto de identidad digital, ORCID. Open Researcher and Contributor ID, ResearchGate, Google Scholar (Google Académico) y Scopus  Personal Development",0.0,16.0,Beginner,Coursera,"Identifying the concept of academic profile, scientific visibility, and author name normalization. Creating or adjusting the academic profile in Open Researcher and Contributor ID (ORCID), Scopus Author ID, ResearchGate, and Google Scholar. Understanding the basic notions of bibliometrics and alternative metrics. Applying author name normalization in the academic profile. Scientific visibility, Digital profile management, research, bibliometrics, and metrics Introduction, Concept of digital identity, ORCID. Open Researcher and Contributor ID, ResearchGate, Google Scholar (Google Scholar), and Scopus Personal Development.",Digital identity: How to have academic visibility?
Digital Creativity,"Not specified Not specified Welcome to Digital Creativity!, Seeking out information, Creating with digital tools, Selecting an inclusive medium, Protecting your digital creations, Course Conclusion Personal Development",0.0,6.0,Not applicable,Coursera,"Welcome to Digital Creativity! In this course, we will be seeking out information, creating with digital tools, selecting an inclusive medium, and protecting your digital creations. This course will conclude with personal development.",Digital Creativity
Beyond Silicon Valley: Growing Entrepreneurship in Transitioning Economies,"Not specified Not specified Course Overview, The Role of Government, The Role of Philanthropy/Donors, The Role of Intermediary Organizations/NGOs, Leveraging Anchor Institutions, Access to Capital and Mentoring, Course Wrap-Up and Looking Ahead Personal Development",4.4,17.0,Not applicable,Coursera,The text is already in English.,Beyond Silicon Valley: Growing Entrepreneurship in Transitioning Economies
How to Create a Good Business,"Understand what “worker well-being” means across different contexts.Explore how to use research techniques to find the sweet spot between worker interests and firm interests.Understand how to design scalable solutions. Workforce, well-being, Social Business Is Worker Wellbeing Good Business?, Impacts of Soft Skill Development on Life and Workplace Outcomes, Worker Voice, Workplace Environment & Mental Health, The Importance of Managers, Worker Wellbeing Plan Personal Development",0.0,22.0,Beginner,Coursera,"Understand what “worker well-being” means across different contexts.Explore how to use research techniques to find the sweet spot between worker interests and firm interests.Understand how to design scalable solutions. Workforce, well-being, Social Business Is Worker Wellbeing Good Business?, Impacts of Soft Skill Development on Life and Workplace Outcomes, Worker Voice, Workplace Environment & Mental Health, The Importance of Managers, Worker Wellbeing Plan Personal Development",How to Create a Good Business
موضوعات متقدمة في برنامج مايكروسوفت وورد ,"Not specified مبادئ مهمة في برنامج الوورد, ""مايكروسوفت وورد"" موضوعات متقدمة في برنامج ""مايكروسوفت وورد"" Personal Development",0.0,1.0,Beginner,Coursera,"Important principles in the Word program, ""Microsoft Word"" Advanced topics in the program ""Microsoft Word"" Personal Development",Advanced topics in Microsoft Word program
创新思维,"Not specified Not specified 创新意识, 洞察需求, 解决问题的思路, 头脑风暴与六顶思考帽\u3000 Personal Development",4.5,9.0,Not applicable,Coursera,"Innovation awareness, insight into needs, problem-solving mindset, brainstorming, and Six Thinking Hats. Personal Development.",Innovative thinking
Use Python to Create a Web Testing Bot,"Create the Python Test Fixture with Selenium to load the driver and access the Web Page.Check the links on the WebPage for valid Hypertext References with Selenium.Use Selenium and Pytest to check the form submission process.    Web Testing, Selenium, Python Web Driver, Python Testing, Pytest Learn step-by-step Personal Development",3.8,2.0,Intermediate,Coursera,"Create the Python Test Fixture with Selenium to load the driver and access the Web Page.Check the links on the WebPage for valid Hypertext References with Selenium.Use Selenium and Pytest to check the form submission process.    Web Testing, Selenium, Python Web Driver, Python Testing, Pytest Learn step-by-step Personal Development",Use Python to Create a Web Testing Bot
Google Cloud Product Fundamentals en Français,"Describe some of the key ways an organization can modernize its infrastructure modernization with Google Cloud technology.Explain Google Cloud's recommended patterns for modernizing and developing applications and how Google Cloud Platform services can help.Explain what is meant by the term ""machine learning"" and identify good use cases for it.Explain the common challenges when it comes to cloud cost management and recommended best practices to address these challenges. Not specified Bienvenue dans le cours Google Cloud Product Fundamentals, ""Module 1 : Modernisation de linfrastructure informatique avec Google Cloud Platform (GCP)"", ""Module 2 : Création dapplications avec Google Cloud Platform (GCP)"", ""Module 3 : Transformation de lentreprise avec lintelligence artificielle et le machine learning"", Module 4 : Transformation des méthodes de travail, Module 5 : Explication sur la gestion des coûts du cloud, Résumé Personal Development",0.0,5.0,Beginner,Coursera,"Welcome to the Google Cloud Product Fundamentals course, ""Module 1: Modernizing IT infrastructure with Google Cloud Platform (GCP)"", ""Module 2: Building applications with Google Cloud Platform (GCP)"", ""Module 3: Business transformation with artificial intelligence and machine learning"", Module 4: Transformation of work methods, Module 5: Explanation on cloud cost management, Summary. 

Describe some of the key ways an organization can modernize its infrastructure modernization with Google Cloud technology. Explain Google Cloud's recommended patterns for modernizing and developing applications and how Google Cloud Platform services can help. Explain what is meant by the term ""machine learning"" and identify good use cases for it. Explain the common challenges when it comes to cloud cost management and recommended best practices to address these challenges.",Google Cloud Product Fundamentals in French
Storying the Self: Telling our Stories,"Ask for and receive feedback on our work.Reflect on the ways narratives shift over time and evolving life experiences.Be ready to share our stories publicly. Communication, Leadership, Creative Writing, diversity, inclusion Public & Private Stories, How Stories Shift, How they Stay the Same, Practicing Giving & Receiving Feedback, Final Course Project: Polish & Share Personal Development",0.0,6.0,Beginner,Coursera,"Ask for and receive feedback on our work.Reflect on the ways narratives shift over time and evolving life experiences.Be ready to share our stories publicly. Communication, Leadership, Creative Writing, diversity, inclusion Public & Private Stories, How Stories Shift, How they Stay the Same, Practicing Giving & Receiving Feedback, Final Course Project: Polish & Share Personal Development",Storying the Self: Telling our Stories
Beyond Disruption: Why Your Vision Is Essential,"Explore the central role vision plays in leadership and why it is essential for un-disruptable leadership.Examine the components of an impactful vision story.Create a leadership vision to guide your professional development. Business Transformation, Change Management, Growth Strategies, Leadership Development, Leadership And Management Why Vision?, The Essentials: Three Themes for Crafting a Vision Story, Tips and Tricks to Animate Vision, Crafting Your Personal Vision Personal Development",0.0,13.0,Intermediate,Coursera,"Explore the central role vision plays in leadership and why it is essential for un-disruptable leadership.Examine the components of an impactful vision story.Create a leadership vision to guide your professional development. Business Transformation, Change Management, Growth Strategies, Leadership Development, Leadership And Management Why Vision?, The Essentials: Three Themes for Crafting a Vision Story, Tips and Tricks to Animate Vision, Crafting Your Personal Vision Personal Development",Beyond Disruption: Why Your Vision Is Essential
