Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Browser-based Models with TensorFlow.js,"Train and run inference in a browserHandle data in a browserBuild an object classification and recognition model using a webcam Tensorflow, Convolutional Neural Network, Object Detection, Machine Learning, TensorFlow.js Introduction to TensorFlow.js, Image Classification In the Browser, Converting Models to JSON Format, Transfer Learning with Pre-Trained Models Computer Science",4.8,18.0,Intermediate,Coursera,"Train and run inference in a browserHandle data in a browserBuild an object classification and recognition model using a webcam Tensorflow, Convolutional Neural Network, Object Detection, Machine Learning, TensorFlow.js Introduction to TensorFlow.js, Image Classification In the Browser, Converting Models to JSON Format, Transfer Learning with Pre-Trained Models Computer Science",Browser-based Models with TensorFlow.js
Enterprise Systems,"Learn (more) about Enterprise Systems/Enterprise Resource Planning Systems (ERPs).  Understand why ERPs are useful to companies.  Develop an appreciate of the managerial aspects related to the selection and implementation of ERPs.  Learn practical knowledge that would help to address real world business problems associated with ERP usage and implementation.   Management, IT Skills and Knowledge Enterprise Resource Planning (ERP) Fundamentals, Business Processes in ERP, Software Selection & Considerations, Change Management, Course Project Computer Science",4.8,7.0,Beginner,Coursera,"Learn (more) about Enterprise Systems/Enterprise Resource Planning Systems (ERPs).  Understand why ERPs are useful to companies.  Develop an appreciate of the managerial aspects related to the selection and implementation of ERPs.  Learn practical knowledge that would help to address real world business problems associated with ERP usage and implementation.   Management, IT Skills and Knowledge Enterprise Resource Planning (ERP) Fundamentals, Business Processes in ERP, Software Selection & Considerations, Change Management, Course Project Computer Science",Enterprise Systems
RPA Basics and Introduction to UiPath,"Robotic Process Automation basic concepts UiPath Studio and its User InterfaceHow to build automation projects in UiPath Studio Studio, Workflow, rpa, Uipath, Automation RPA Overview, UiPath Overview, Studio Overview, Features of Studio Computer Science",4.7,6.0,Beginner,Coursera,"Robotic Process Automation basic concepts UiPath Studio and its User InterfaceHow to build automation projects in UiPath Studio Studio, Workflow, rpa, Uipath, Automation RPA Overview, UiPath Overview, Studio Overview, Features of Studio Computer Science",RPA Basics and Introduction to UiPath
"Activos, amenazas y vulnerabilidades","Clasificación de activosAnálisis de una superficie de ataque para encontrar riesgos y vulnerabilidadesIdentificación de amenazas, como ingeniería social, software malicioso (malware) y vulnerabilidades de seguridad basadas en la redResumen del proceso de modelado de amenazas Análisis de amenazas, Criptografía, Clasificación de activos, Autenticación, Evaluación de la vulnerabilidad Introducción a la seguridad de los activos, Protección de los activos de la organización, Vulnerabilidades en los sistemas, Amenazas a la seguridad de los activos Computer Science",4.8,22.0,Beginner,Coursera,"Asset classification
Analysis of an attack surface to find risks and vulnerabilities
Identification of threats, such as social engineering, malicious software (malware), and network-based security vulnerabilities
Summary of the threat modeling process
Threat analysis, Cryptography, Asset classification, Authentication, Vulnerability assessment
Introduction to asset security, Protection of organizational assets, System vulnerabilities, Threats to asset security.","Assets, threats, and vulnerabilities"
Functional Programming Principles in Scala,"Understand the principles of functional programmingWrite purely functional programs, using recursion, pattern matching, and higher-order functionsDesign immutable data structuresCombine functional programming with objects and classes Recursion, Scala Programming, Higher-Order Function, Immutable Data Types, Functional Programming Getting Started + Functions & Evaluation, Higher Order Functions, Data and Abstraction, Types and Pattern Matching, Lists, Collections Computer Science",4.8,56.0,Intermediate,Coursera,"Understand the principles of functional programmingWrite purely functional programs, using recursion, pattern matching, and higher-order functionsDesign immutable data structuresCombine functional programming with objects and classes Recursion, Scala Programming, Higher-Order Function, Immutable Data Types, Functional Programming Getting Started + Functions & Evaluation, Higher Order Functions, Data and Abstraction, Types and Pattern Matching, Lists, Collections Computer Science",Functional Programming Principles in Scala
Data Visualization with R,"Create bar charts, histograms, pie charts, scatter plots, line graphs, box plots, and maps using R and related packages. Design customized charts and plots using annotations, axis titles, text labels, themes, and faceting. Create maps using the Leaflet package for R. Create interactive dashboards using the Shiny package for R.  Data Science, Data Analysis, Data Visualization, R Programming Module 1 - Introduction to Data Visualization, Module 2 - Basic Plots, Maps, and Customization, Module 3 - Dashboards, Module 4 - Final Assignment Computer Science",4.6,12.0,Beginner,Coursera,"Create bar charts, histograms, pie charts, scatter plots, line graphs, box plots, and maps using R and related packages. Design customized charts and plots using annotations, axis titles, text labels, themes, and faceting. Create maps using the Leaflet package for R. Create interactive dashboards using the Shiny package for R.  Data Science, Data Analysis, Data Visualization, R Programming Module 1 - Introduction to Data Visualization, Module 2 - Basic Plots, Maps, and Customization, Module 3 - Dashboards, Module 4 - Final Assignment Computer Science",Data Visualization with R
Introduction to Embedded Machine Learning,"The basics of a machine learning systemHow to deploy a machine learning model to a microcontrollerHow to use machine learning to make decisions and predictions in an embedded system Computer Programming, Arduino, Machine Learning, Microcontroller, Embedded System Design Introduction to Machine Learning, Introduction to Neural Networks, Audio classification and Keyword Spotting Computer Science",4.8,17.0,Intermediate,Coursera,"The basics of a machine learning system
How to deploy a machine learning model to a microcontroller
How to use machine learning to make decisions and predictions in an embedded system
Computer Programming, Arduino, Machine Learning, Microcontroller, Embedded System Design
Introduction to Machine Learning, Introduction to Neural Networks, Audio classification and Keyword Spotting
Computer Science",Introduction to Embedded Machine Learning
Study Designs in Epidemiology,"Compare and contrast different epidemiological study designs in order to describe their strengths and weaknesses. Randomized Controlled Trial, Study designs, Case-Control Study, Cohort Introduction to Study Designs: Ecological and Cross-Sectional Studies, Case Control Studies, Cohort Studies and Nested Studies, Randomised Controlled Trials Computer Science",4.8,8.0,Intermediate,Coursera,"Compare and contrast different epidemiological study designs in order to describe their strengths and weaknesses. Randomized Controlled Trial, Study designs, Case-Control Study, Cohort Introduction to Study Designs: Ecological and Cross-Sectional Studies, Case Control Studies, Cohort Studies and Nested Studies, Randomised Controlled Trials Computer Science",Study Designs in Epidemiology
Probabilistic Graphical Models 3: Learning,"Not specified Algorithms, Expectation–Maximization (EM) Algorithm, Graphical Model, Markov Random Field Learning: Overview, ""Review of Machine Learning Concepts from Prof. Andrew Ngs Machine Learning Class (Optional)"", Parameter Estimation in Bayesian Networks, Learning Undirected Models, Learning BN Structure, Learning BNs with Incomplete Data, Learning Summary and Final, PGM Wrapup Computer Science",4.6,66.0,Expert,Coursera,"Not specified Algorithms, Expectation–Maximization (EM) Algorithm, Graphical Model, Markov Random Field Learning: Overview, ""Review of Machine Learning Concepts from Prof. Andrew Ngs Machine Learning Class (Optional)"", Parameter Estimation in Bayesian Networks, Learning Undirected Models, Learning BN Structure, Learning BNs with Incomplete Data, Learning Summary and Final, PGM Wrapup Computer Science",Probabilistic Graphical Models 3: Learning
CertNexus Certified Data Science Practitioner Professional Certificate,"Not specified Data Model, Extraction, Transformation And Loading (ETL), Data Analysis, Data Manipulation, Machine Learning Address Business Issues with Data Science , Extract, Transform, and Load Data, Analyze Data, Train Machine Learning Models, Finalize a Data Science Project Computer Science",4.7,80.0,Intermediate,Coursera,"Data Science involves working with unspecified data models, extracting, transforming, and loading data (ETL), analyzing data, manipulating data, and using machine learning to address business issues. The process includes extracting, transforming, and loading data, analyzing data, training machine learning models, and finalizing a data science project in the field of Computer Science.",CertNexus Certified Data Science Practitioner Professional Certificate
Data Analysis with Spreadsheets and SQL,"Not specified Spreadsheet, Data Analysis, SQL, Tableau Software, Data Visualization Working with Data in Spreadsheets, Data Analysis with Spreadsheets, Extracting Data with SQL, Data Visualization, Creating Dashboards Computer Science",4.1,25.0,Beginner,Coursera,The text is already in English.,Data Analysis with Spreadsheets and SQL
"Greedy Algorithms, Minimum Spanning Trees, and Dynamic Programming","Not specified Spanning Tree, Algorithms, Dynamic Programming, Greedy Algorithm Week 1, Week 2, Week 3, Week 4 Computer Science",4.8,15.0,Intermediate,Coursera,"No especificado Árbol de expansión mínima, Algoritmos, Programación Dinámica, Algoritmo Voraz Semana 1, Semana 2, Semana 3, Semana 4 Ciencias de la Computación","Algoritmos voraces, árboles de expansión mínima y programación dinámica"
Application Security for Developers and DevOps Professionals,"Explain security by design, learn to develop applications using security by design principles; perform defensive coding following OWASP principles.Describe IBM cloud container vulnerability; perform vulnerability scanning and pen testing with Kali Linux.Describe what to look for in app performance; perform troubleshooting using logging, stack trace, and log analytics.Discuss concepts like Golden Signals; list tools for monitoring and troubleshooting; and test monitoring in action with Prometheus and Grafana.   Open Web Application Security Project (OWASP), Observability, security, Monitoring, logging Introduction to Security for Application Development, Security Testing and Mitigation Strategies\u202f, OWASP Application Security Risks, Security Best Practices\u202f, Final Project, and Assessment Computer Science",4.8,17.0,Intermediate,Coursera,"Explain security by design, learn to develop applications using security by design principles; perform defensive coding following OWASP principles.Describe IBM cloud container vulnerability; perform vulnerability scanning and pen testing with Kali Linux.Describe what to look for in app performance; perform troubleshooting using logging, stack trace, and log analytics.Discuss concepts like Golden Signals; list tools for monitoring and troubleshooting; and test monitoring in action with Prometheus and Grafana.   Open Web Application Security Project (OWASP), Observability, security, Monitoring, logging Introduction to Security for Application Development, Security Testing and Mitigation Strategies\u202f, OWASP Application Security Risks, Security Best Practices\u202f, Final Project, and Assessment Computer Science",Application Security for Developers and DevOps Professionals
Inferential Statistics,"Not specified Statistics, Statistical Inference, Regression Analysis, Analysis Of Variance (ANOVA) Before we get started..., Comparing two groups, Categorical association, Simple regression, Multiple regression, Analysis of variance, Non-parametric tests, Exam time! Computer Science",4.3,22.0,Not applicable,Coursera,"No especificado Estadísticas, Inferencia Estadística, Análisis de Regresión, Análisis de Varianza (ANOVA) Antes de comenzar..., Comparación de dos grupos, Asociación Categórica, Regresión Simple, Regresión Múltiple, Análisis de Varianza, Pruebas no paramétricas, ¡Hora del examen! Ciencias de la Computación",Inferential Statistics
2. データに基づいた意思決定を行うための問いかけ,"問題解決における各ステップが、一般的な分析シナリオにどう貢献するか説明できるようになる意思決定プロセスにおけるデータの活用について話し合う表計算ソフトを使用して、データの入力や整理など、データアナリストの基本的なタスクを実行できる構造化思考に関連する、重要な考え方を説明できる Not specified 効果的な問いかけとは, データに基づいた意思決定, 表計算ソフトの基礎知識, ステークホルダーを常に意識する Computer Science",4.6,18.0,Beginner,Coursera,"Using spreadsheet software to discuss the utilization of data in the decision-making process, being able to explain how each step in problem-solving contributes to a common analysis scenario, being able to perform basic tasks of a data analyst such as data input and organization, and explaining important concepts related to structured thinking. Effective questioning, data-driven decision-making, basic knowledge of spreadsheet software, always being aware of stakeholders.",2. Questions for making data-driven decisions.
"Shortest Paths Revisited, NP-Complete Problems and What To Do About Them","Not specified Data Structure, Algorithms, Np-Completeness, Dynamic Programming Week 1, Week 2, Week 3, Week 4 Computer Science",4.8,13.0,Intermediate,Coursera,"Not specified Data Structure, Algorithms, Np-Completeness, Dynamic Programming Week 1, Week 2, Week 3, Week 4 Computer Science","In this text, the author revisits the concept of shortest paths, discusses NP-complete problems, and explores potential solutions for dealing with them."
Advanced Portfolio Construction and Analysis with Python,"Analyze style and factor exposures of portfolios   Implement robust estimates for the covariance matrix  Implement Black-Litterman portfolio construction analysis  Implement a variety of robust portfolio construction models   Not specified Style & Factors, Robust estimates for the covariance matrix, Robust estimates for expected returns, Portfolio Optimization in Practice Computer Science",4.7,12.0,Intermediate,Coursera,"Analyze style and factor exposures of portfolios   Implement robust estimates for the covariance matrix  Implement Black-Litterman portfolio construction analysis  Implement a variety of robust portfolio construction models   Not specified Style & Factors, Robust estimates for the covariance matrix, Robust estimates for expected returns, Portfolio Optimization in Practice Computer Science",Advanced Portfolio Construction and Analysis with Python
Developing Data Models with LookML,"Define LookML basic terms and building blocksModel new dimensions and measures using LookML and use dashboards to combine key queries and visualizations into a one page executive viewModel files of LookML projects to design and build custom Explores for business usersUse derived tables in Looker to create new custom tables and use datagroups to manage caching policies Not specified Introducing Looker and LookML, Data Modeling using LookML, Modeling Explores for your Users, Working with Derived Tables Computer Science",4.7,5.0,Intermediate,Coursera,"Define LookML basic terms and building blocksModel new dimensions and measures using LookML and use dashboards to combine key queries and visualizations into a one page executive viewModel files of LookML projects to design and build custom Explores for business usersUse derived tables in Looker to create new custom tables and use datagroups to manage caching policies Not specified Introducing Looker and LookML, Data Modeling using LookML, Modeling Explores for your Users, Working with Derived Tables Computer Science",Developing Data Models with LookML
"UX Research at Scale: Surveys, Analytics, Online Testing","Understand survey methodology from the UX perspectiveLearn techniques to gaining UX insights from large numbers of users, including web analytics, A/B testing, and remote unmoderated studies User Experience (UX), Web Analytics, UX Research at scale, Remote user testing, Survey Methodology When and How to Use Surveys, Asking the Right People (Coverage Error), Getting Answers (Nonresponse error), Writing Questions (Measurement Error), About Research at Scale, Behavioral Analytics, Remote Testing, A/B Testing and Preference Testing Computer Science",4.3,18.0,Beginner,Coursera,"Understand survey methodology from the UX perspectiveLearn techniques to gaining UX insights from large numbers of users, including web analytics, A/B testing, and remote unmoderated studies User Experience (UX), Web Analytics, UX Research at scale, Remote user testing, Survey Methodology When and How to Use Surveys, Asking the Right People (Coverage Error), Getting Answers (Nonresponse error), Writing Questions (Measurement Error), About Research at Scale, Behavioral Analytics, Remote Testing, A/B Testing and Preference Testing Computer Science","UX Research at Scale: Surveys, Analytics, Online Testing"
Understanding Europe: Why It Matters and What It Can Offer You,"Not specified Not specified Why the European Union?, Who is the European Union?, What the EU can do?, How does the EU work?, What can the EU do for you?, What can you do for Europe?, A Job for All (Optional), Clinic Section (Optional) Computer Science",4.5,16.0,Not applicable,Coursera,"Not specified Not specified Why the European Union?, Who is the European Union?, What the EU can do?, How does the EU work?, What can the EU do for you?, What can you do for Europe?, A Job for All (Optional), Clinic Section (Optional) Computer Science",Understanding Europe: Why It Matters and What It Can Offer You
TensorFlow on Google Cloud,"Create TensorFlow and Keras machine learning models and describe their key components.Use the tf.data library to manipulate data and large datasets.Use the Keras Sequential and Functional APIs for simple and advanced model creation.Train, deploy, and productionalize ML models at scale with Vertex AI. Tensorflow, Python Programming, Machine Learning, keras, Build Input Data Pipeline Introduction to the Course, Introduction to the TensorFlow Ecosystem, Design and Build an Input Data Pipeline, Building Neural Networks with the TensorFlow and Keras API, Training at Scale with Vertex AI, Summary Computer Science",4.4,13.0,Intermediate,Coursera,"Create TensorFlow and Keras machine learning models and describe their key components.Use the tf.data library to manipulate data and large datasets.Use the Keras Sequential and Functional APIs for simple and advanced model creation.Train, deploy, and productionalize ML models at scale with Vertex AI. Tensorflow, Python Programming, Machine Learning, keras, Build Input Data Pipeline Introduction to the Course, Introduction to the TensorFlow Ecosystem, Design and Build an Input Data Pipeline, Building Neural Networks with the TensorFlow and Keras API, Training at Scale with Vertex AI, Summary Computer Science",TensorFlow on Google Cloud
Guided Tour of Machine Learning in Finance,"Not specified Not specified Artificial Intelligence & Machine Learning, Mathematical Foundations of Machine Learning, Introduction to Supervised Learning, Supervised Learning in Finance Computer Science",3.8,24.0,Intermediate,Coursera,"No especificado No especificado Inteligencia Artificial y Aprendizaje Automático, Fundamentos Matemáticos del Aprendizaje Automático, Introducción al Aprendizaje Supervisado, Aprendizaje Supervisado en Finanzas Ciencias de la Computación",Guided Tour of Machine Learning in Finance
DevOps on AWS: Operate and Monitor,"Not specified CI/CD, aws, Devops Week 1, Week 2 Computer Science",4.6,3.0,Intermediate,Coursera,"Not specified CI/CD, aws, Devops Week 1, Week 2 Computer Science",DevOps on AWS: Operate and Monitor
Ethics in the Age of AI Specialization,"Define predictive models and analyze how companies use themIdentify how learning algorithms are used in everyday lifeExamine the ability of algorithms to influence and decide human behavior in biased ways, and methods to avoid predictive biasIdentify vulnerabilities in public data sets and analyze algorithmic privacy violations Ethics Of Artificial Intelligence, Algorithms, Machine Learning (ML) Algorithms, Predictive Modelling, data bias Artificial Intelligence Algorithms Models and Limitations, Artificial Intelligence Data Fairness and Bias\t\t\t\t\t\t, Artificial Intelligence Privacy and Convenience, Artificial Intelligence Ethics in Action Computer Science",4.7,40.0,Beginner,Coursera,"Define predictive models and analyze how companies use themIdentify how learning algorithms are used in everyday lifeExamine the ability of algorithms to influence and decide human behavior in biased ways, and methods to avoid predictive biasIdentify vulnerabilities in public data sets and analyze algorithmic privacy violations Ethics Of Artificial Intelligence, Algorithms, Machine Learning (ML) Algorithms, Predictive Modelling, data bias Artificial Intelligence Algorithms Models and Limitations, Artificial Intelligence Data Fairness and Bias\t\t\t\t\t\t, Artificial Intelligence Privacy and Convenience, Artificial Intelligence Ethics in Action Computer Science",Ethics in the Age of AI Specialization
Introduction to Complexity Science,"Not specified Network Science, Critical Thinking, Mathematical Model, Agent-Based Model, Complexity Thinking Course Overview and Week 1: Introduction to Complex Systems, Week 2: Robustness, Resilience, and Sustainability, Week 3: Regime Shifts and Tipping Points, Week 4: Introduction to Agent-Based Modeling, Week 5: Introduction to Static Complex Network Computer Science",4.6,16.0,Beginner,Coursera,"Not specified Network Science, Critical Thinking, Mathematical Model, Agent-Based Model, Complexity Thinking Course Overview and Week 1: Introduction to Complex Systems, Week 2: Robustness, Resilience, and Sustainability, Week 3: Regime Shifts and Tipping Points, Week 4: Introduction to Agent-Based Modeling, Week 5: Introduction to Static Complex Network Computer Science",Introduction to Complexity Science
Introduction to Big Data,"Not specified Big Data, Apache Hadoop, Mapreduce, Cloudera Welcome , Big Data: Why and Where, Characteristics of Big Data and Dimensions of Scalability, Data Science: Getting Value out of Big Data, Foundations for Big Data Systems and Programming, Systems: Getting Started with Hadoop Computer Science",4.6,17.0,Not applicable,Coursera,"Not specified Big Data, Apache Hadoop, Mapreduce, Cloudera Welcome , Big Data: Why and Where, Characteristics of Big Data and Dimensions of Scalability, Data Science: Getting Value out of Big Data, Foundations for Big Data Systems and Programming, Systems: Getting Started with Hadoop Computer Science",Introduction to Big Data
Testing for Web Accessibility With Accessibility Insights,"Understand web accessibility fundamentals and how accessibility is assessedAdminister automated checks and understand the test resultsConduct manual tests to evaluate a site's compliance against the WCAG AA specification Software Testing, Web Accessibility, HTML, Cascading Style Sheets (CSS) Learn step-by-step Computer Science",4.7,2.0,Intermediate,Coursera,"Understand web accessibility fundamentals and how accessibility is assessedAdminister automated checks and understand the test resultsConduct manual tests to evaluate a site's compliance against the WCAG AA specification Software Testing, Web Accessibility, HTML, Cascading Style Sheets (CSS) Learn step-by-step Computer Science",Testing for Web Accessibility With Accessibility Insights
Software Development Processes and Methodologies,"Not specified Not specified Software development processes : Part 1, Software Development Processes : Part 2, Software Development Models:  Traditional Models, Software Development Models: Agile and Lean Computer Science",4.7,22.0,Beginner,Coursera,"No especificado No especificado Procesos de desarrollo de software: Parte 1, Procesos de desarrollo de software: Parte 2, Modelos de desarrollo de software: Modelos tradicionales, Modelos de desarrollo de software: Ágil y Lean Ciencias de la Computación

Not specified Not specified Software development processes: Part 1, Software development processes: Part 2, Software development models: Traditional Models, Software development models: Agile and Lean Computer Science",Software Development Processes and Methodologies
SQL Functions,"Numeric, String and Date FunctionsNull FunctionsStored Functions and Procedures Computer Programming, Database (DBMS), SQL Learn step-by-step Computer Science",4.3,1.5,Beginner,Coursera,"Numeric, String, and Date Functions
Null Functions
Stored Functions and Procedures
Computer Programming, Database (DBMS), SQL
Learn Computer Science step by step",SQL Functions
Blockchain Platforms,"This fourth course of the Blockchain specialization provides learners with an understanding of the broader blockchain ecosystem. Blockchain Platforms, Microsoft Azure, Hyperledger, Augur, Grid+ Permissioned Blockchains, Decentralized Applications Platforms, Challenges & Solutions, Alternative Decentralized Solutions Computer Science",4.6,16.0,Intermediate,Coursera,"This fourth course of the Blockchain specialization provides learners with an understanding of the broader blockchain ecosystem. Blockchain Platforms, Microsoft Azure, Hyperledger, Augur, Grid+ Permissioned Blockchains, Decentralized Applications Platforms, Challenges & Solutions, Alternative Decentralized Solutions Computer Science",Blockchain Platforms
Healthcare Data Literacy,"Not specified Not specified Healthcare 101, Concepts and Categories, Healthcare Data, Data and Conceptual Harmony Computer Science",4.3,13.0,Intermediate,Coursera,"No especificado No especificado Salud 101, Conceptos y Categorías, Datos de Salud, Datos y Armonía Conceptual Informática",Healthcare Data Literacy
Practice Exam for CompTIA ITF+ Certification,"Practice and check your readiness for the CompTIA ITF+ Certification exam that tests your proficiency in IT Fundamentals.Summarize how to set up and install common peripheral devices, secure a basic wireless network, and the importance of Cloud+ Certification exam.Describe the components of an OS, identify programming language categories, define programming & database concepts, and methods used to interface.  Identify best security practices, including confidentiality, integrity, and availability concerns of secure devices, and describe IT concepts. Certification Test, CompTIA ITF+, Cloud, Exam Practice, IT Fundamentals About the CompTIA ITF+ Certification Exam , Practice Exam for CompTIA ITF+ Certification , Course Wrap-up and Cloud Basics Exam Computer Science",4.9,2.0,Intermediate,Coursera,"Practice and check your readiness for the CompTIA ITF+ Certification exam that tests your proficiency in IT Fundamentals.Summarize how to set up and install common peripheral devices, secure a basic wireless network, and the importance of Cloud+ Certification exam.Describe the components of an OS, identify programming language categories, define programming & database concepts, and methods used to interface.  Identify best security practices, including confidentiality, integrity, and availability concerns of secure devices, and describe IT concepts. Certification Test, CompTIA ITF+, Cloud, Exam Practice, IT Fundamentals About the CompTIA ITF+ Certification Exam , Practice Exam for CompTIA ITF+ Certification , Course Wrap-up and Cloud Basics Exam Computer Science",Practice Exam for CompTIA ITF+ Certification
Concurrency in Go,"Not specified Not specified MODULE 1: Why Use Concurrency?, MODULE 2: CONCURRENCY BASICS, MODULE 3: THREADS IN GO, MODULE 4: SYNCHRONIZED COMMUNICATION Computer Science",4.7,9.0,Intermediate,Coursera,"MODULE 1: Why Use Concurrency?
MODULE 2: CONCURRENCY BASICS
MODULE 3: THREADS IN GO
MODULE 4: SYNCHRONIZED COMMUNICATION",Concurrency in Go
Humanidades digitales,"Not specified Not specified bienvenida/presentación, ¿QUÉ SON LAS HUMANIDADES DIGITALES (HD)?, MÉTODOS Y HERRAMIENTAS, DIGITALIZANDO EL SABER, LA TRANSFORMACIÓN DIGITAL Computer Science",4.6,3.0,Beginner,Coursera,"Welcome/presentation not specified, WHAT ARE DIGITAL HUMANITIES (DH)?, METHODS AND TOOLS, DIGITIZING KNOWLEDGE, DIGITAL TRANSFORMATION Computer Science",Digital humanities
Computer Vision in Microsoft Azure,"How to identify Azure tools and services for computer vision tasks How to identify common types of computer vision solutions Artificial Intelligence (AI), Computer Vision, Microsoft Azure Analyze and Classify Images with the Computer Vision Service, Detect objects in images with the Custom Vision service, Analyze Faces, Text, and Receipts with Azure AI Computer Science",4.7,8.0,Beginner,Coursera,"How to identify Azure tools and services for computer vision tasks How to identify common types of computer vision solutions Artificial Intelligence (AI), Computer Vision, Microsoft Azure Analyze and Classify Images with the Computer Vision Service, Detect objects in images with the Custom Vision service, Analyze Faces, Text, and Receipts with Azure AI Computer Science",Computer Vision in Microsoft Azure
Data Processing Using Python,"Not specified Python Programming, Numpy, Pandas, Wxpython Welcome to learn Data Processing Using Python!, Basics of Python, Data Acquisition and Presentation, Powerful Data Structures and Python Extension Libraries, Python Data Statistics and Mining, Object Orientation and Graphical User Interface Computer Science",4.1,29.0,Beginner,Coursera,"Not specified Python Programming, Numpy, Pandas, Wxpython Welcome to learn Data Processing Using Python!, Basics of Python, Data Acquisition and Presentation, Powerful Data Structures and Python Extension Libraries, Python Data Statistics and Mining, Object Orientation and Graphical User Interface Computer Science",Data Processing Using Python
IoT Devices,"Assembly of networked devices, programming of networked devices Internet, Internet Of Things (IOT), Wireless, Front And Back Ends Week 1: Orientation, Basics and Lab instructions, Week 2 - Devices: IoT circuits, Week 3  - IoT Devices Architecture, Week 4 - Devices: Arduino Programming and Lab Submission Computer Science",4.7,12.0,Intermediate,Coursera,"Ensamble de dispositivos en red, programación de dispositivos en red, Internet, Internet de las cosas (IoT), inalámbrico, Front y Back Ends Semana 1: Orientación, conceptos básicos e instrucciones de laboratorio, Semana 2 - Dispositivos: circuitos IoT, Semana 3 - Arquitectura de dispositivos IoT, Semana 4 - Dispositivos: Programación de Arduino y entrega de laboratorio Ciencias de la Computación",IoT Devices
Astro 101: Black Holes,"Not specified Astronomy, Physics, Theory Of Relativity, Black Hole, Gravitation Introduction to Black Holes, Life and Death of a Star, The Structure of Spacetime, Sizing Up Black Holes, Approaching a Black Hole, Crossing the Event Horizon, Inside a Black Hole, Hunting for Black Holes, Our Eyes in the Skies,  Riding the Gravity Wave Computer Science",4.8,18.0,Beginner,Coursera,"Not specified Astronomy, Physics, Theory Of Relativity, Black Hole, Gravitation Introduction to Black Holes, Life and Death of a Star, The Structure of Spacetime, Sizing Up Black Holes, Approaching a Black Hole, Crossing the Event Horizon, Inside a Black Hole, Hunting for Black Holes, Our Eyes in the Skies,  Riding the Gravity Wave Computer Science",Astro 101: Black Holes
JavaScript Programming Essentials,"Describe JavaScript development concepts, list ES6 features, outline data structures, and explore arrays, DOM, AJAX, and debugging techniques.Explore handling errors and exceptions, functions and events, apply string manipulation and error-handing techniques, and traverse the DOM.Compare functions, values, reference types, and strategies in promises and async/await, and discuss modifying the appearance of DOM elements.Employ JavaScript functions, services, tools, and libraries to create and style navigation and pages, and AJAX to fetch and display data from APIs. Json, Software Development, Computer Programming, JavaScript (Programming Language), Ajax (Programming Language) Introduction to JavaScript Development, Arrays and Objects in JavaScript , Working with DOM\u202fin JavaScript, JavaScript Async, Final Project and Course Wrap-up Computer Science",0.0,17.0,Beginner,Coursera,"Describe JavaScript development concepts, list ES6 features, outline data structures, and explore arrays, DOM, AJAX, and debugging techniques.Explore handling errors and exceptions, functions and events, apply string manipulation and error-handing techniques, and traverse the DOM.Compare functions, values, reference types, and strategies in promises and async/await, and discuss modifying the appearance of DOM elements.Employ JavaScript functions, services, tools, and libraries to create and style navigation and pages, and AJAX to fetch and display data from APIs. Json, Software Development, Computer Programming, JavaScript (Programming Language), Ajax (Programming Language) Introduction to JavaScript Development, Arrays and Objects in JavaScript , Working with DOM\u202fin JavaScript, JavaScript Async, Final Project and Course Wrap-up Computer Science",JavaScript Programming Essentials
Exploring Quantum Physics,"Not specified Not specified Week 1 - Welcome, Lecture 1 and 2 - Conceptual Grounds, Week 2 - Lecture 3 and 4 - Path Integral, Week 3 - Lecture 5 and 6 - Quantum Wells to Cooper Pairs, Week 4 - Lecture 7 and 8 - Quantum Oscillators, Week 5 - Lecture 9 and 10 - The (Simplest) Atom, Week 6 - Lecture 11 and 12 - The Bouncing Ball, Week 7 - Lecture 13 and 14 - Rotation and Spin , Week 8 - Lecture 15 and 16 - Quantum Gas and Time Dependence, Final Exam, Bonus Lectures Computer Science",4.1,34.0,Not applicable,Coursera,"Not specified Not specified Week 1 - Welcome, Lecture 1 and 2 - Conceptual Grounds, Week 2 - Lecture 3 and 4 - Path Integral, Week 3 - Lecture 5 and 6 - Quantum Wells to Cooper Pairs, Week 4 - Lecture 7 and 8 - Quantum Oscillators, Week 5 - Lecture 9 and 10 - The (Simplest) Atom, Week 6 - Lecture 11 and 12 - The Bouncing Ball, Week 7 - Lecture 13 and 14 - Rotation and Spin , Week 8 - Lecture 15 and 16 - Quantum Gas and Time Dependence, Final Exam, Bonus Lectures Computer Science",Exploring Quantum Physics
"Act on Climate: Steps to Individual, Community, and Political Action","Identify individual, community, and political actions you can engage in to effectively address and respond to climate change.Describe how insights from the social sciences can be employed to create change at the individual, community, and political levels.Feel empowered to continue to influence how you, your community, and political leaders address and respond to climate change. Community, Political leaders, Climate Change Introduction, Food, Energy, Transportation, Built Environment, Climate Action Plan, Conclusion Computer Science",4.8,25.0,Beginner,Coursera,"Identifica acciones individuales, comunitarias y políticas en las que puedas participar para abordar y responder de manera efectiva al cambio climático. Describe cómo los conocimientos de las ciencias sociales pueden ser utilizados para generar cambios a nivel individual, comunitario y político. Siéntete empoderado para seguir influyendo en cómo tú, tu comunidad y los líderes políticos abordan y responden al cambio climático. Comunidad, líderes políticos, Introducción al Cambio Climático, Alimentación, Energía, Transporte, Medio Ambiente Construido, Plan de Acción Climática, Conclusión Ciencias de la Computación.","Act on Climate: Steps to Individual, Community, and Political Action"
