Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Applied Data Science with Python Specialization,"Conduct an inferential statistical analysisDiscern whether a data visualization is good or badEnhance a data analysis with applied machine learningAnalyze the connectivity of a social network Text Mining, Python Programming, Pandas, Matplotlib Introduction to Data Science in Python, Applied Plotting, Charting & Data Representation in Python, Applied Machine Learning in Python, Applied Text Mining in Python, Applied Social Network Analysis in Python Computer Science",4.5,160.0,Intermediate,Coursera,"Conduct an inferential statistical analysisDiscern whether a data visualization is good or badEnhance a data analysis with applied machine learningAnalyze the connectivity of a social network Text Mining, Python Programming, Pandas, Matplotlib Introduction to Data Science in Python, Applied Plotting, Charting & Data Representation in Python, Applied Machine Learning in Python, Applied Text Mining in Python, Applied Social Network Analysis in Python Computer Science",Applied Data Science with Python Specialization
"Introduction to Software, Programming, and Databases ","Classify, install, configure, and manage software including mobile platforms.Discuss cloud computing and web browser concepts.Explain software development models, techniques, and concepts.  Describe fundamental database management concepts. Software Application Development, Computer Programming, Software Development Process, Database basics, IT Fundamentals Computing Platforms and Software Applications, Fundamentals of Web Browsers, Applications, and Cloud Computing, Basics of Programming, Database Fundamentals , Final Quiz, Optional Lab, and Honors Project Computer Science",4.7,18.0,Beginner,Coursera,"Classify, install, configure, and manage software including mobile platforms.Discuss cloud computing and web browser concepts.Explain software development models, techniques, and concepts.  Describe fundamental database management concepts. Software Application Development, Computer Programming, Software Development Process, Database basics, IT Fundamentals Computing Platforms and Software Applications, Fundamentals of Web Browsers, Applications, and Cloud Computing, Basics of Programming, Database Fundamentals , Final Quiz, Optional Lab, and Honors Project Computer Science","Introduction to Software, Programming, and Databases "
Python Project for Data Science,"Play the role of a Data Scientist / Data Analyst working on a real project.Demonstrate your Skills in Python - the language of choice for Data Science and Data Analysis. Apply Python fundamentals, Python data structures, and working with data in Python.Build a dashboard using Python and libraries like Pandas, Beautiful Soup and Plotly using Jupyter notebook. Data Science, Data Analysis, Python Programming, Pandas, Jupyter notebooks  Crowdsourcing Short squeeze Dashboard  Computer Science",4.5,8.0,Intermediate,Coursera,"Play the role of a Data Scientist / Data Analyst working on a real project.Demonstrate your Skills in Python - the language of choice for Data Science and Data Analysis. Apply Python fundamentals, Python data structures, and working with data in Python.Build a dashboard using Python and libraries like Pandas, Beautiful Soup and Plotly using Jupyter notebook. Data Science, Data Analysis, Python Programming, Pandas, Jupyter notebooks  Crowdsourcing Short squeeze Dashboard  Computer Science",Python Project for Data Science
Full Stack Software Developer Assessment,"Demonstrate mastery of skills and knowledge acquired in the IBM Full Stack Software Developer Professional Certificate.Apply understanding of common technologies related to full-stack, front-end, and back-end application development.Explain concepts in cloud computing, web development, HTML, CSS, JavaScript, GitHub, Python and Django programming, microservices, and containers.Analyze and troubleshoot issues in software design, development, deployment, and operations. Not specified Review and Exam Preparation, Assessment for Application Cloud Developer Computer Science",4.7,6.0,Intermediate,Coursera,"Show proficiency in the skills and knowledge gained in the IBM Full Stack Software Developer Professional Certificate. Utilize knowledge of common technologies in full-stack, front-end, and back-end application development. Discuss concepts in cloud computing, web development, HTML, CSS, JavaScript, GitHub, Python, Django programming, microservices, and containers. Evaluate and resolve problems in software design, development, deployment, and operations. This does not include Review and Exam Preparation, Assessment for Application Cloud Developer Computer Science.",Full Stack Software Developer Assessment
Deep Learning Specialization,"Build and train deep neural networks, identify key architecture parameters, implement vectorized neural networks and deep learning to applicationsTrain test sets, analyze variance for DL applications, use standard techniques and optimization algorithms, and build neural networks in TensorFlowBuild a CNN and apply it to detection and recognition tasks, use neural style transfer to generate art, and apply algorithms to image and video dataBuild and train RNNs, work with NLP and Word Embeddings, and use HuggingFace tokenizers and transformer models to perform NER and Question Answering Recurrent Neural Network, Tensorflow, Convolutional Neural Network, Artificial Neural Network, Transformers Neural Networks and Deep Learning, Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization, Structuring Machine Learning Projects, Convolutional Neural Networks, Sequence Models Computer Science",4.9,120.0,Intermediate,Coursera,"Build and train deep neural networks, identify key architecture parameters, implement vectorized neural networks and deep learning to applicationsTrain test sets, analyze variance for DL applications, use standard techniques and optimization algorithms, and build neural networks in TensorFlowBuild a CNN and apply it to detection and recognition tasks, use neural style transfer to generate art, and apply algorithms to image and video dataBuild and train RNNs, work with NLP and Word Embeddings, and use HuggingFace tokenizers and transformer models to perform NER and Question Answering Recurrent Neural Network, Tensorflow, Convolutional Neural Network, Artificial Neural Network, Transformers Neural Networks and Deep Learning, Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization, Structuring Machine Learning Projects, Convolutional Neural Networks, Sequence Models Computer Science",Deep Learning Specialization
Generative AI: Introduction and Applications,"Describe generative AI and distinguish it from discriminative AI.Describe the capabilities of generative AI and its use cases in the real world.Identify the applications of generative AI in different sectors and industries.Explore common generative AI models and tools for text, code, image, audio, and video generation. Artificial Intelligence (AI), ChatGPT, Large Language Models (LLM), Natural Language Generation, Generative AI Introduction and Capabilities of Generative AI, Applications and Tools of Generative AI\xa0, Course Quiz, Project, and Wrap-up Computer Science",4.7,6.0,Beginner,Coursera,"Generative AI is a type of artificial intelligence that focuses on creating new data or content, such as images, text, audio, or video. It differs from discriminative AI, which is more focused on categorizing or labeling existing data.

Generative AI has the capability to generate realistic and high-quality content, making it useful in various real-world applications. For example, it can be used in creative fields such as art and design, as well as in industries like entertainment and marketing.

Generative AI has applications in a wide range of sectors and industries, including healthcare, finance, and manufacturing. For example, it can be used in healthcare to generate synthetic data for training medical imaging models, or in finance to create realistic financial market simulations.

Some common generative AI models and tools include ChatGPT, Large Language Models (LLM), and Natural Language Generation. These tools can be used for text generation, code generation, image synthesis, audio generation, and video generation.

In conclusion, generative AI has the potential to revolutionize various industries and sectors by enabling the creation of new and innovative content. By understanding its capabilities and applications, we can harness the power of generative AI to drive progress and innovation in the field of computer science.",Generative AI: Introduction and Applications
Computer Forensics Specialization,"The student will learn about digital forensics concepts.The student will understand concepts about Windows OS forensics.The Student will be able to apply new forensics concepts for the Windows Registry. forensics, collecting digital evidence, windows os, windows registry, Hashing Digital Forensics Concepts, Windows OS Forensics, Windows Registry Forensics Computer Science",4.8,40.0,Intermediate,Coursera,"El estudiante aprenderá sobre conceptos de informática forense digital. El estudiante comprenderá conceptos sobre informática forense del sistema operativo Windows. El estudiante podrá aplicar nuevos conceptos forenses para el Registro de Windows. informática forense, recopilación de evidencia digital, sistema operativo Windows, registro de Windows, Hashing Conceptos de Informática Forense Digital, Informática Forense del Sistema Operativo Windows, Informática Forense del Registro de Windows Ciencias de la Computación",Computer Forensics Specialization
Advanced Data Science with IBM Specialization,"Not specified Data Science, Internet Of Things (IOT), Deep Learning, Apache Spark Fundamentals of Scalable Data Science, Advanced Machine Learning and Signal Processing, Applied AI with DeepLearning, Advanced Data Science Capstone Computer Science",4.4,80.0,Expert,Coursera,"Not specified Data Science, Internet Of Things (IOT), Deep Learning, Apache Spark Fundamentals of Scalable Data Science, Advanced Machine Learning and Signal Processing, Applied AI with DeepLearning, Advanced Data Science Capstone Computer Science",Advanced Data Science with IBM Specialization
"Internet History, Technology, and Security","Understand important technological issues currently facing society.Understand how the internet and web are spaces for innovation and how you might fit into that innovation. Internet Architecture, Internet, Internet Security, Internet Protocol (IP) Suite Getting Started, History: Dawn of Electronic Computing, History: The First Internet - NSFNet, History: The Web Makes it Easy to Use, History: Commercialization and Growth, Technology: Internets and Packets, Technology: Transport Control Protocol (TCP), Technology: Application Protocols, Security: Encrypting and Signing, Security: Web Security, Final Exam Computer Science",4.8,15.0,Beginner,Coursera,"Understand the important technological issues that society is currently facing. Understand how the internet and the web are spaces for innovation and how you can contribute to that innovation. Topics include Internet Architecture, Internet Security, Internet Protocol (IP) Suite, Getting Started, History of Electronic Computing, History of the First Internet - NSFNet, History of the Web's Ease of Use, History of Commercialization and Growth, Technology of Internets and Packets, Technology of Transport Control Protocol (TCP), Technology of Application Protocols, Security of Encrypting and Signing, Security of Web Security, and the Final Exam for Computer Science.","Internet History, Technology, and Security"
C for Everyone: Programming Fundamentals,"Write a simple program.Compile, debug, and run a program.Apply concepts related to arrays & pointers, functions & storage classes, logic operators & various question types, lexical elements & data types. Not specified Introduction, Lexical Elements and Data Types, Flow of Control and Simple Functions, Advanced Functions, Recursion, Arrays, and Pointers, Arrays and pointers, Final Exam Computer Science",4.5,15.0,Beginner,Coursera,"Write a simple program. Compile, debug, and run a program. Apply concepts related to arrays & pointers, functions & storage classes, logic operators & various question types, lexical elements & data types. Not specified Introduction, Lexical Elements and Data Types, Flow of Control and Simple Functions, Advanced Functions, Recursion, Arrays, and Pointers, Arrays and pointers, Final Exam Computer Science.",C for Everyone: Programming Fundamentals
Tools for Data Science,"Describe the Data Scientist’s tool kit which includes: Libraries & Packages, Data sets, Machine learning models, and Big Data tools   Utilize languages commonly used by data scientists like Python, R, and SQL   Demonstrate working knowledge of tools such as Jupyter notebooks and RStudio and utilize their various features    Create and manage source code for data science using Git repositories and GitHub.    Data Science, Python Programming, Github, Rstudio, Jupyter notebooks Overview of Data Science Tools, Languages of Data Science, Packages, APIs, Datasets and Models,  Jupyter Notebooks and JupyterLab , RStudio & GitHub, Create and Share your Jupyter Notebook, Optional IBM Watson Studio Computer Science",4.5,18.0,Beginner,Coursera,"Describe the Data Scientist’s tool kit which includes: Libraries & Packages, Data sets, Machine learning models, and Big Data tools   Utilize languages commonly used by data scientists like Python, R, and SQL   Demonstrate working knowledge of tools such as Jupyter notebooks and RStudio and utilize their various features    Create and manage source code for data science using Git repositories and GitHub.    Data Science, Python Programming, Github, Rstudio, Jupyter notebooks Overview of Data Science Tools, Languages of Data Science, Packages, APIs, Datasets and Models,  Jupyter Notebooks and JupyterLab , RStudio & GitHub, Create and Share your Jupyter Notebook, Optional IBM Watson Studio Computer Science",Tools for Data Science
SQL for Data Science,"Identify a subset of data needed from a column or set of columns and write a SQL query to limit to those results.Use SQL commands to filter, sort, and summarize data.Create an analysis table from multiple queries using the UNION operator.Manipulate strings, dates, & numeric data using functions to integrate data from different sources into fields with the correct format for analysis. Data Science, Data Analysis, Sqlite, SQL Getting Started and Selecting & Retrieving Data with SQL, Filtering, Sorting, and Calculating Data with SQL, Subqueries and Joins in SQL, Modifying and Analyzing Data with SQL Computer Science",4.6,18.0,Beginner,Coursera,"Identify a subset of data needed from a column or set of columns and write a SQL query to limit to those results.Use SQL commands to filter, sort, and summarize data.Create an analysis table from multiple queries using the UNION operator.Manipulate strings, dates, & numeric data using functions to integrate data from different sources into fields with the correct format for analysis. Data Science, Data Analysis, Sqlite, SQL Getting Started and Selecting & Retrieving Data with SQL, Filtering, Sorting, and Calculating Data with SQL, Subqueries and Joins in SQL, Modifying and Analyzing Data with SQL Computer Science",SQL for Data Science
Applied Data Science Specialization,"Develop an understanding of Python fundamentalsGain practical Python skills and apply them to data analysisCommunicate data insights effectively through data visualizationsCreate a project demonstrating your understanding of applied data science techniques and tools Model Selection, Data Analysis, Python Programming, Data Visualization, Predictive Modelling, Dashboards and Charts, dash, Matplotlib, Data Science, Pandas, Jupyter notebooks, Numpy, Github, Jupyter Notebook, K-Means Clustering, Methodology, Data Science Methodology Python for Data Science, AI & Development, Python Project for Data Science, Data Analysis with Python, Data Visualization with Python, Applied Data Science Capstone Computer Science",4.6,80.0,Beginner,Coursera,"Develop an understanding of Python fundamentalsGain practical Python skills and apply them to data analysisCommunicate data insights effectively through data visualizationsCreate a project demonstrating your understanding of applied data science techniques and tools Model Selection, Data Analysis, Python Programming, Data Visualization, Predictive Modelling, Dashboards and Charts, dash, Matplotlib, Data Science, Pandas, Jupyter notebooks, Numpy, Github, Jupyter Notebook, K-Means Clustering, Methodology, Data Science Methodology Python for Data Science, AI & Development, Python Project for Data Science, Data Analysis with Python, Data Visualization with Python, Applied Data Science Capstone Computer Science",Applied Data Science Specialization
Python Basics,"Learn Python 3 basics, including conditional statements, loops, and data structures like strings and lists.Develop practical programming skills by creating drawings and building your debugging abilities. Data Structure, Python Programming, Code Debugging General Introduction, Sequences and Iteration, Booleans and Conditionals, Sequence Mutation  and Accumulation Patterns Computer Science",4.8,34.0,Beginner,Coursera,"Learn Python 3 basics, including conditional statements, loops, and data structures like strings and lists.Develop practical programming skills by creating drawings and building your debugging abilities. Data Structure, Python Programming, Code Debugging General Introduction, Sequences and Iteration, Booleans and Conditionals, Sequence Mutation  and Accumulation Patterns Computer Science",Python Basics
Google Professional Workspace Administrator Professional Certificate,"Not specified Not specified Introduction to Google Workspace Administration, Managing Google Workspace, Google Workspace Security, Google Workspace Mail Management, Planning for a Google Workspace Deployment Computer Science",4.7,40.0,Beginner,Coursera,"Not specified Not specified Introduction to Google Workspace Administration, Managing Google Workspace, Google Workspace Security, Google Workspace Mail Management, Planning for a Google Workspace Deployment Computer Science",Google Professional Workspace Administrator Professional Certificate
Getting Started with Git and GitHub,"Describe version control and its place in social and collaborative coding and in DevOps. Explain basic Git concepts such as repositories and branches used for distributed version control and social coding.Create GitHub repositories and branches, and perform pull requests (PRs) and merge operations, to collaborate on a team project.Build your portfolio by creating and sharing an open-source project on GitHub.  Distributed Version Control Systems (DVCS), Git (Software), Github, open source, Cloning and forking Git and GitHub Fundamentals, Git Commands and Managing GitHub Projects, Final Project and Assessment, Optional Working with GitHub from Your Windows Desktop Computer Science",4.6,10.0,Beginner,Coursera,"Version control is a system that allows developers to track changes to their code over time. It plays a crucial role in social and collaborative coding, as well as in DevOps. Git is a popular version control system that uses repositories and branches for distributed version control and social coding. 

To collaborate on a team project, developers can create GitHub repositories and branches, and use pull requests (PRs) and merge operations to integrate changes. Building a portfolio can be done by creating and sharing open-source projects on GitHub. 

Other concepts related to Git and GitHub include Distributed Version Control Systems (DVCS), open source, Cloning and forking, Git Commands, Managing GitHub Projects, and working with GitHub from a Windows desktop computer.",Getting Started with Git and GitHub
Key Technologies for Business Specialization,"Understand key technologies driving modern businesses and have meaningful conversations around Cloud, Data and AI, and related buzzwordsGain Foundational Knowledge of Cloud Computing, Public/Private/Hybrid Clouds, IaaS/PaaS/SaaS, VMs, Cloud Storage & Cloud Native practices like DevOpsDescribe Artificial Intelligence, Machine Learning, Deep Learning, Neural Networks, their impact on society, and our future in an AI enabled worldOutline what is Data Science, tasks that a Data Scientist performs, and how Data Science is revolutionizing virtually all industries and businesses  Data Science, Business, Cloud Computing, technology, Artificial Intelligence (AI) Introduction to Cloud Computing, Introduction to Artificial Intelligence (AI), What is Data Science?  Computer Science",4.7,40.0,Beginner,Coursera,"Understand key technologies driving modern businesses and have meaningful conversations around Cloud, Data and AI, and related buzzwordsGain Foundational Knowledge of Cloud Computing, Public/Private/Hybrid Clouds, IaaS/PaaS/SaaS, VMs, Cloud Storage & Cloud Native practices like DevOpsDescribe Artificial Intelligence, Machine Learning, Deep Learning, Neural Networks, their impact on society, and our future in an AI enabled worldOutline what is Data Science, tasks that a Data Scientist performs, and how Data Science is revolutionizing virtually all industries and businesses  Data Science, Business, Cloud Computing, technology, Artificial Intelligence (AI) Introduction to Cloud Computing, Introduction to Artificial Intelligence (AI), What is Data Science?  Computer Science",Key Technologies for Business Specialization
AI For Everyone,"Not specified Workflow of Machine Learning projects, AI terminology, Workflow of Data Science projects, AI strategy What is AI?, Building AI Projects, Building AI In Your Company, AI and Society Computer Science",4.8,6.0,Beginner,Coursera,"Not specified Workflow of Machine Learning projects, AI terminology, Workflow of Data Science projects, AI strategy What is AI?, Building AI Projects, Building AI In Your Company, AI and Society Computer Science",AI For Everyone
Introduction to R Programming for Data Science,"Manipulate primitive data types in the R programming language using RStudio or Jupyter Notebooks.Control program flow with conditions and loops, write functions, perform character string operations, write regular expressions, handle errors. Construct and manipulate R data structures, including vectors, factors, lists, and data frames.Read, write, and save data files and scrape web pages using R.  Data Science, R Programming R Basics, Common Data Structures, R Programming Fundamentals, Working with Data, Final Project Computer Science",4.5,10.0,Beginner,Coursera,"Manipulate primitive data types in the R programming language using RStudio or Jupyter Notebooks.Control program flow with conditions and loops, write functions, perform character string operations, write regular expressions, handle errors. Construct and manipulate R data structures, including vectors, factors, lists, and data frames.Read, write, and save data files and scrape web pages using R.  Data Science, R Programming R Basics, Common Data Structures, R Programming Fundamentals, Working with Data, Final Project Computer Science",Introduction to R Programming for Data Science
Blockchain Specialization,"Understand smart contracts, a core idea and computational model of blockchain that enables automation, autonomy, scalability and transparency.Have an understanding and working knowledge of the emerging blockchain technology.How to design and program smart contracts and decentralized application.How to think of innovative application models, leveraging the blockchain technology. Smart Contract, Ethereum, Blockchains, Solidity Blockchain Basics, Smart Contracts, Decentralized Applications (Dapps), Blockchain Platforms Computer Science",4.6,80.0,Intermediate,Coursera,"Comprender los contratos inteligentes, una idea central y modelo computacional de blockchain que permite la automatización, autonomía, escalabilidad y transparencia. Tener un entendimiento y conocimiento práctico de la tecnología blockchain emergente. Cómo diseñar y programar contratos inteligentes y aplicaciones descentralizadas. Cómo pensar en modelos de aplicación innovadores, aprovechando la tecnología blockchain. Contrato inteligente, Ethereum, Blockchains, Solidity Blockchain Basics, Contratos inteligentes, Aplicaciones descentralizadas (Dapps), Plataformas de blockchain Ciencias de la computación

Understand smart contracts, a core idea and computational model of blockchain that enables automation, autonomy, scalability and transparency. Have an understanding and working knowledge of the emerging blockchain technology. How to design and program smart contracts and decentralized applications. How to think of innovative application models, leveraging the blockchain technology. Smart Contract, Ethereum, Blockchains, Solidity Blockchain Basics, Smart Contracts, Decentralized Applications (Dapps), Blockchain Platforms Computer Science",Blockchain Specialization
GPU Programming Specialization,"Develop CUDA software for running massive computations on commonly available hardwareUtilize libraries that bring well-known algorithms to software without need to redevelop existing capabilities Image Processing, C++, Machine Learning, GPU, Parallel Computing Introduction to Concurrent Programming with GPUs, Introduction to Parallel Programming with CUDA, CUDA at Scale for the Enterprise, CUDA Advanced Libraries Computer Science",0.0,80.0,Intermediate,Coursera,"Develop CUDA software for running massive computations on commonly available hardwareUtilize libraries that bring well-known algorithms to software without need to redevelop existing capabilities Image Processing, C++, Machine Learning, GPU, Parallel Computing Introduction to Concurrent Programming with GPUs, Introduction to Parallel Programming with CUDA, CUDA at Scale for the Enterprise, CUDA Advanced Libraries Computer Science",GPU Programming Specialization
Software Design and Architecture Specialization,"Not specified Software Architecture, Java, Software Design Pattern, Object-Oriented Programming (OOP) Object-Oriented Design, Design Patterns, Software Architecture, Service-Oriented Architecture Computer Science",4.6,40.0,Beginner,Coursera,"Not specified Software Architecture, Java, Software Design Pattern, Object-Oriented Programming (OOP) Object-Oriented Design, Design Patterns, Software Architecture, Service-Oriented Architecture Computer Science",Software Design and Architecture Specialization
Developing Back-End Apps with Node.js and Express,"Create server-side applications using the Node.js JavaScript run time.   Extend your Node.js applications with third-party packages and frameworks, including Express.   Use npm to manage Node.js packages in your Node.js application.   Develop asynchronous callback functions and promises to complete asynchronous operations.      Server-side JavaScript, back-end development, Computer Science, Web Development, express Introduction to Server-Side JavaScript, Asynchronous I/O with callback programming, Express Web Application Framework, Final Project Computer Science",4.4,12.0,Intermediate,Coursera,"Create server-side applications using the Node.js JavaScript run time.   Extend your Node.js applications with third-party packages and frameworks, including Express.   Use npm to manage Node.js packages in your Node.js application.   Develop asynchronous callback functions and promises to complete asynchronous operations.      Server-side JavaScript, back-end development, Computer Science, Web Development, express Introduction to Server-Side JavaScript, Asynchronous I/O with callback programming, Express Web Application Framework, Final Project Computer Science",Developing Back-End Apps with Node.js and Express
Object Oriented Programming Specialization,"Not specified Software Engineering, Computer Programming, C++ Introduction to Object-Oriented Programming in C++, C++ Programming: Classes and Data, Object-Oriented Programming in C++: Functions, Working with Objects in C++, Use C++ to build a Crypto Trading Platform: Final System Computer Science",4.7,40.0,Intermediate,Coursera,"Not specified Software Engineering, Computer Programming, C++ Introduction to Object-Oriented Programming in C++, C++ Programming: Classes and Data, Object-Oriented Programming in C++: Functions, Working with Objects in C++, Use C++ to build a Crypto Trading Platform: Final System Computer Science",Object Oriented Programming Specialization
Astronomy: Exploring Time and Space,"Not specified Solar Systems, Chemistry, Theory Of Relativity, Astrobiology Astronomy: Exploring Time and Space, Science and History, The Night Sky, The Tools of Astronomy, Matter and Radiation, The Solar System, Exoplanets, Star Birth and Death, Galaxies, Cosmology, Life in the Universe Computer Science",4.8,43.0,Beginner,Coursera,"Not specified Solar Systems, Chemistry, Theory Of Relativity, Astrobiology Astronomy: Exploring Time and Space, Science and History, The Night Sky, The Tools of Astronomy, Matter and Radiation, The Solar System, Exoplanets, Star Birth and Death, Galaxies, Cosmology, Life in the Universe Computer Science",Astronomy: Exploring Time and Space
Python 3 Programming Specialization,"Learn Python 3 basics, from the basics to more advanced concepts like lists and functions.Practice and become skilled at solving problems and fixing errors in your code.Gain the ability to write programs that fetch data from internet APIs and extract useful information. Json, Computer Programming, Python Programming, Sorting Python Basics, Python Functions, Files, and Dictionaries, Data Collection and Processing with Python, Python Classes and Inheritance, Python Project: pillow, tesseract, and opencv Computer Science",4.7,120.0,Beginner,Coursera,"Learn Python 3 basics, from the basics to more advanced concepts like lists and functions.Practice and become skilled at solving problems and fixing errors in your code.Gain the ability to write programs that fetch data from internet APIs and extract useful information. Json, Computer Programming, Python Programming, Sorting Python Basics, Python Functions, Files, and Dictionaries, Data Collection and Processing with Python, Python Classes and Inheritance, Python Project: pillow, tesseract, and opencv Computer Science",Python 3 Programming Specialization
.Net Full Stack Foundation,"Understand .NET framework: Master ASP.NET for dynamic web apps, emphasizing web forms, server controls, and data-driven techniques.Proficiency in C#: Learn data types, variables, operators, and control program flow using conditionals and loops efficiently.Advanced C# concepts: Master object-oriented principles like inheritance, polymorphism; and techniques like extension methods.  Delve into advanced exception handling techniques, create custom exceptions, and seamlessly implement asynchronous C# code.  Computer Programming, .NET Core, C Sharp (C#) (Programming Language), ASP.NET Fundamentals, .NET Architecture Introduction to ASP.NET, C# Programming Fundamentals, Advanced C# Programming Computer Science",4.1,16.0,Beginner,Coursera,"Understand .NET framework: Master ASP.NET for dynamic web apps, emphasizing web forms, server controls, and data-driven techniques.Proficiency in C#: Learn data types, variables, operators, and control program flow using conditionals and loops efficiently.Advanced C# concepts: Master object-oriented principles like inheritance, polymorphism; and techniques like extension methods.  Delve into advanced exception handling techniques, create custom exceptions, and seamlessly implement asynchronous C# code.  Computer Programming, .NET Core, C Sharp (C#) (Programming Language), ASP.NET Fundamentals, .NET Architecture Introduction to ASP.NET, C# Programming Fundamentals, Advanced C# Programming Computer Science",.Net Full Stack Foundation
First Principles of Computer Vision Specialization,"Master the working principles of a digital camera and learn the fundamentals of imaging processingCreate a theory of feature detection and develop algorithms for extracting features from imagesExplore novel methods for using visual cues (shading, defocus, etc.) to recover the 3D shape of an object from multiple images or viewpointsGet exposed to fundamental perceptions tasks such as image segmentation, object tracking, and object recognition 3d reconstruction, perception, Object Recognition, features and boundaries, Camera and imaging Camera and Imaging, Features and Boundaries, 3D Reconstruction - Single Viewpoint , 3D Reconstruction - Multiple Viewpoints, Visual Perception Computer Science",4.8,80.0,Beginner,Coursera,"Master the working principles of a digital camera and learn the fundamentals of imaging processingCreate a theory of feature detection and develop algorithms for extracting features from imagesExplore novel methods for using visual cues (shading, defocus, etc.) to recover the 3D shape of an object from multiple images or viewpointsGet exposed to fundamental perceptions tasks such as image segmentation, object tracking, and object recognition 3d reconstruction, perception, Object Recognition, features and boundaries, Camera and imaging Camera and Imaging, Features and Boundaries, 3D Reconstruction - Single Viewpoint , 3D Reconstruction - Multiple Viewpoints, Visual Perception Computer Science",First Principles of Computer Vision Specialization
Introdução à Ciência da Computação com Python Parte 2,"Not specified Software Testing, Recursion, Python Programming, Sorting Algorithm Matrizes, Strings, 4 Pequenos Conceitos e Modularização,  – POO – Programação Orientada a Objetos, Algoritmos de Busca e Ordenação. Complexidade Computacional, Algoritmos de Busca e Ordenação. Análise de Desempenho, Recursão, Módulo Extra - Usos Avançados Computer Science",4.9,28.0,Beginner,Coursera,"Not specified Software Testing, Recursion, Python Programming, Sorting Algorithm Matrizes, Strings, 4 Pequenos Conceitos e Modularização,  – POO – Programação Orientada a Objetos, Algoritmos de Busca e Ordenação. Complexidade Computacional, Algoritmos de Busca e Ordenação. Análise de Desempenho, Recursão, Módulo Extra - Usos Avançados Computer Science",Introduction to Computer Science with Python Part 2
Bioinformatics Specialization,"Not specified Bioinformatics, Suffix Tree, Unweighted Pair Group Method with Arithmetic Mean (UPGMA), Viterbi Algorithm, Algorithms, Python Programming, Whole Genome Sequencing Finding Hidden Messages in DNA (Bioinformatics I), Genome Sequencing (Bioinformatics II), Comparing Genes, Proteins, and Genomes (Bioinformatics III), Molecular Evolution (Bioinformatics IV), Genomic Data Science and Clustering (Bioinformatics V), Finding Mutations in DNA and Proteins (Bioinformatics VI), Bioinformatics Capstone: Big Data in Biology Computer Science",4.4,120.0,Beginner,Coursera,"Not specified Bioinformatics, Suffix Tree, Unweighted Pair Group Method with Arithmetic Mean (UPGMA), Viterbi Algorithm, Algorithms, Python Programming, Whole Genome Sequencing Finding Hidden Messages in DNA (Bioinformatics I), Genome Sequencing (Bioinformatics II), Comparing Genes, Proteins, and Genomes (Bioinformatics III), Molecular Evolution (Bioinformatics IV), Genomic Data Science and Clustering (Bioinformatics V), Finding Mutations in DNA and Proteins (Bioinformatics VI), Bioinformatics Capstone: Big Data in Biology Computer Science",Bioinformatics Specialization
Data Structures,"Not specified Priority Queue, Binary Search Tree, Hash Table, List, Stack (Abstract Data Type) Basic Data Structures, Dynamic Arrays and Amortized Analysis, Priority Queues and Disjoint Sets, Hash Tables, Binary Search Trees, Binary Search Trees 2 Computer Science",4.6,24.0,Intermediate,Coursera,"Not specified Priority Queue, Binary Search Tree, Hash Table, List, Stack (Abstract Data Type) Basic Data Structures, Dynamic Arrays and Amortized Analysis, Priority Queues and Disjoint Sets, Hash Tables, Binary Search Trees, Binary Search Trees 2 Computer Science",Data Structures
Construction Management Specialization,"Major construction management fundamentals, key project scheduling techniques, types of cost estimates and monitoring project cash flow Schedule, Finance, Cost Control, Real Estate finance, Cost Estimate Construction Project Management, Construction Scheduling, Construction Cost Estimating and Cost Control, Construction Finance, The Construction Industry: The Way Forward Computer Science",4.8,80.0,Beginner,Coursera,"Principles of construction management, essential project scheduling techniques, various types of cost estimates, and monitoring project cash flow. Topics include scheduling, finance, cost control, real estate finance, cost estimating in construction project management, construction scheduling, cost control, construction finance, and the future of the construction industry. Additionally, computer science is discussed.",Construction Management Specialization
Introduction to Data Science Specialization,"Describe what data science and machine learning are, their applications & use cases, and various types of tasks performed by data scientists  Gain hands-on familiarity with common data science tools including JupyterLab, R Studio, GitHub and Watson Studio Develop the mindset to work like a data scientist, and follow a methodology to tackle different types of data science problemsWrite SQL statements and query Cloud databases using Python from Jupyter notebooks Data Science, Python Programming, Cloud Databases, SQL, Relational Database Management System (RDBMS) What is Data Science? , Tools for Data Science, Data Science Methodology, Databases and SQL for Data Science with Python Computer Science",4.7,40.0,Beginner,Coursera,"Describe what data science and machine learning are, their applications & use cases, and various types of tasks performed by data scientists  Gain hands-on familiarity with common data science tools including JupyterLab, R Studio, GitHub and Watson Studio Develop the mindset to work like a data scientist, and follow a methodology to tackle different types of data science problemsWrite SQL statements and query Cloud databases using Python from Jupyter notebooks Data Science, Python Programming, Cloud Databases, SQL, Relational Database Management System (RDBMS) What is Data Science? , Tools for Data Science, Data Science Methodology, Databases and SQL for Data Science with Python Computer Science",Introduction to Data Science Specialization
