Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Introduction to Data Networks and the Internet - Master's,"Not specified Protocol Implementation, Network Monitoring and Security, Networking communication Module 1: Introduction to Network Concepts, Module 2: OSI, TCP, and Network Addressing, Module 3: Network Installation and Configuration, Module 4: Network Management, Module 5: Network Security Concepts, Module 6: Network Analysis, Module 7: Network Troubleshooting, Module 8: Software Defined Networks and the Cloud, Course Summative Assessment Information Technology",0.0,63.0,Beginner,Coursera,The text is already in English.,Introduction to Data Networks and the Internet - Master's
Cybersecurity Architecture,"Describe the five foundational principles of cybersecurity and the Confidentiality, Integrity, and Availability (CIA) triadSummarize the different areas that a cybersecurity architect must adopt to develop a secure enterprise solutionDiscuss the different security domains, including IAM, endpoint security, network security, application security, and data securityDemonstrate your proficiency in recommending methods to improve network security in a given scenario Cybersecurity, Network Security, Data Security, Digital Network Architecture, Application Security Cybersecurity Architecture Overview, Access Management and Endpoint Security, Network, Application, and Data Security, Detection and Response, Final Project, Exam, and Course Wrap-Up Information Technology",0.0,12.0,Intermediate,Coursera,"Describe the five foundational principles of cybersecurity and the Confidentiality, Integrity, and Availability (CIA) triadSummarize the different areas that a cybersecurity architect must adopt to develop a secure enterprise solutionDiscuss the different security domains, including IAM, endpoint security, network security, application security, and data securityDemonstrate your proficiency in recommending methods to improve network security in a given scenario Cybersecurity, Network Security, Data Security, Digital Network Architecture, Application Security Cybersecurity Architecture Overview, Access Management and Endpoint Security, Network, Application, and Data Security, Detection and Response, Final Project, Exam, and Course Wrap-Up Information Technology",Cybersecurity Architecture
Introduction to AWS Cloud Careers,"Describe IT and cloud computing.Assess in-demand cloud computing roles.Analyze your current skills and the skills you might want to gain in the  cloud computing field.  Solution Architecture, Cloud Computing, Developing on AWS, Cloud Operations, AWS cloud Week 1, Week 2 Information Technology",4.7,4.0,Beginner,Coursera,"Describe IT and cloud computing.Assess in-demand cloud computing roles.Analyze your current skills and the skills you might want to gain in the  cloud computing field.  Solution Architecture, Cloud Computing, Developing on AWS, Cloud Operations, AWS cloud Week 1, Week 2 Information Technology",Introduction to AWS Cloud Careers
WhatsApp Business Platform for Developers,"Implement the WhatsApp Business Platform and WhatsApp Business Management APICreate templates, send and receive messages using the Cloud API, hosted by Meta Configure webhooks, Create message templates, Set up API access The WhatsApp Business Platform, Set Up the WhatsApp Business Platform, Implement the WhatsApp Business Platform, The WhatsApp Business Management API Information Technology",4.5,16.0,Intermediate,Coursera,"Implement the WhatsApp Business Platform and WhatsApp Business Management APICreate templates, send and receive messages using the Cloud API, hosted by Meta Configure webhooks, Create message templates, Set up API access The WhatsApp Business Platform, Set Up the WhatsApp Business Platform, Implement the WhatsApp Business Platform, The WhatsApp Business Management API Information Technology",WhatsApp Business Platform for Developers
Automation with Ansible," Demonstrate working of portal that acts as a central repository for sharing, reusing and locating Ansible-related Content   Explore Ansible's components such as its ease of deployment, learning and debugging   Overview of Ansible Playbooks, which is a YAML based automation tool that developers can use to automate various tasks.Elaborate Automation with Ansible for remote clients in order to explain Ansible inventory files IaC, Linux, Devops, Ansible Course Introduction and Setting up Ansible, Automation with Ansible-Part 1, Automation with Ansible-Part 2 Information Technology",0.0,5.0,Beginner,Coursera," Demonstrate working of portal that acts as a central repository for sharing, reusing and locating Ansible-related Content   Explore Ansible's components such as its ease of deployment, learning and debugging   Overview of Ansible Playbooks, which is a YAML based automation tool that developers can use to automate various tasks.Elaborate Automation with Ansible for remote clients in order to explain Ansible inventory files IaC, Linux, Devops, Ansible Course Introduction and Setting up Ansible, Automation with Ansible-Part 1, Automation with Ansible-Part 2 Information Technology",Automation with Ansible
Exam Prep AZ-500:Microsoft Azure Security Engineer Associate Specialization,"Gain Skills to understand the Azure Security Engineer Associate CertificateLearn working with various Azure Services necessary for Associate Level Database Security, Storage Security, Virtual Machine, Network Security, Azure Monitoring, Azure Storage Accounts, Virtual Networks, Kubernetes, Containers, Microsoft Permissions Management, Azure SQL DB Azure: Identity and Access Management, Azure: Network Security, Azure: Compute, Storage, and Database Security, Azure: Security Operations Management Information Technology",0.0,48.0,Intermediate,Coursera,"Gain Skills to understand the Azure Security Engineer Associate CertificateLearn working with various Azure Services necessary for Associate Level Database Security, Storage Security, Virtual Machine, Network Security, Azure Monitoring, Azure Storage Accounts, Virtual Networks, Kubernetes, Containers, Microsoft Permissions Management, Azure SQL DB Azure: Identity and Access Management, Azure: Network Security, Azure: Compute, Storage, and Database Security, Azure: Security Operations Management Information Technology",Exam Prep AZ-500:Microsoft Azure Security Engineer Associate Specialization
"Nanotechnology and Nanosensors, Part 2","Not specified Not specified Nanowire-based Sensors, Carbon Nanotube-based Sensors, Sensors based on Nanostructures of Metal Oxide, Sensors based on Polymeric Nanostructures, Electronic Skin Based on Nanotechnology Information Technology",4.8,16.0,Not applicable,Coursera,"Not specified Not specified Nanowire-based Sensors, Carbon Nanotube-based Sensors, Sensors based on Nanostructures of Metal Oxide, Sensors based on Polymeric Nanostructures, Electronic Skin Based on Nanotechnology Information Technology","Nanotechnology and Nanosensors, Part 2"
A Strategic Approach to Cybersecurity,"Not specified Not specified Defining a Strategic Approach to Cybersecurity (Week 1), Private Sector Context - Part 1 (Week 2), Private Sector Context - Part 2 (Week 3), Public Sector Context: Critical Infrastructure and National Response (Week 4), Protecting National Critical Functions (Week 5), From Device to National Critical Function: Identifying Strategic Consequence (Week 6) Information Technology",4.8,9.0,Beginner,Coursera,The text is already in English.,A Strategic Approach to Cybersecurity
"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)","Not specified Health Informatics, Value-Based Pricing, Communication, Management Course and Case Introduction, Mr. Osner Santana Goes to the ED, Mr. Osner Santana Waits to Be Seen, Mr. Osner Santana Meets Dr. Jefferson (Part 1), Mr. Osner Santana Meets Dr. Jefferson (Part 2), Completion of HI-FIVE Training (Clinical Perspective), Role-Based Content (OPTIONAL) - Physicians / Nurse Practitioners / Physician Assistants / Clinical Executives / Clinical Managers / Public Health Professionals, Role-Based Content (OPTIONAL) - Nurses / Midwives / Medical Assistants / Other Clinical Support Information Technology",4.6,41.0,Beginner,Coursera,"Health Informatics, Value-Based Pricing, Communication, Management Course and Case Introduction, Mr. Osner Santana Goes to the ED, Mr. Osner Santana Waits to Be Seen, Mr. Osner Santana Meets Dr. Jefferson (Part 1), Mr. Osner Santana Meets Dr. Jefferson (Part 2), Completion of HI-FIVE Training (Clinical Perspective), Role-Based Content (OPTIONAL) - Physicians / Nurse Practitioners / Physician Assistants / Clinical Executives / Clinical Managers / Public Health Professionals, Role-Based Content (OPTIONAL) - Nurses / Midwives / Medical Assistants / Other Clinical Support Information Technology","HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)"
IBM Data Privacy for Information Architecture,"Not specified Information Privacy, IBM datafirst method IBM DataFirst Data Privacy introduction, Data governance and organizational structures, Dealing with regulation, Data governance intersections, Data privacy vs security, Data privatization mechanisms, Conducting the workshop Information Technology",4.6,10.0,Not applicable,Coursera,"Not specified Information Privacy, IBM datafirst method IBM DataFirst Data Privacy introduction, Data governance and organizational structures, Dealing with regulation, Data governance intersections, Data privacy vs security, Data privatization mechanisms, Conducting the workshop Information Technology",IBM Data Privacy for Information Architecture
Juniper Networks Junos Platform Automation and DevOps Specialization,"Not specified Internet, Networking, Devops, networks, Automation Juniper Networks Junos Automation Basics and XML, Juniper Networks Automation Using Python and PyEZ, Juniper Networks Automation Using Ansible and the REST API  Information Technology",4.2,40.0,Beginner,Coursera,"Not specified Internet, Networking, Devops, networks, Automation Juniper Networks Junos Automation Basics and XML, Juniper Networks Automation Using Python and PyEZ, Juniper Networks Automation Using Ansible and the REST API  Information Technology",Juniper Networks Junos Platform Automation and DevOps Specialization
Working with Version Control,"Describe the meaning and purpose of version control, understanding its role in managing and tracking changes in software development projects. Identify the benefits for developers when using version control.  Learn to generate/ utilise SSH keys, use basic Git commands, access public repositories, set up project boards and use issue trackers.Leverage Github's markdown language for formatting text and bios.  Version Control, Coding, Markdown Week 1: Introduction to version control, Week 2: Documenting with Markdown, Week 3. Using GitHub Projects and Issue Tracker Information Technology",0.0,8.0,Beginner,Coursera,"Describe the meaning and purpose of version control, understanding its role in managing and tracking changes in software development projects. Identify the benefits for developers when using version control.  Learn to generate/ utilise SSH keys, use basic Git commands, access public repositories, set up project boards and use issue trackers.Leverage Github's markdown language for formatting text and bios.  Version Control, Coding, Markdown Week 1: Introduction to version control, Week 2: Documenting with Markdown, Week 3. Using GitHub Projects and Issue Tracker Information Technology",Working with Version Control
Application Modernization for Enterprise Systems,"Not specified Computer Programming, Event (Computing), Devops, Cloud API Why Application Modernization for Mainframe?, Application Discovery, Implement Enterprise DevOps and API Management, Colocate applications, modern access to data, respond to events, and optimized CQRS Information Technology",0.0,3.0,Beginner,Coursera,The text is already in English.,Application Modernization for Enterprise Systems
How to Modernize applications with IBM CICS,"Understand why CICS is perfect for powering the next generation of enterprise applicationsExperience writing, updating and running CICS applicationsModernize these applications to run as part of a hybrid cloud application Customer Information Control System (CICS), Application Programming Interfaces (API), IT Architect, IBM Z, Developer CICS Application Programming Fundamentals, Programming and Modernizing CICS COBOL Applications, Additional Modernization Technologies and Techniques, Final Quiz Information Technology",0.0,2.0,Intermediate,Coursera,"Understand why CICS is perfect for powering the next generation of enterprise applicationsExperience writing, updating and running CICS applicationsModernize these applications to run as part of a hybrid cloud application Customer Information Control System (CICS), Application Programming Interfaces (API), IT Architect, IBM Z, Developer CICS Application Programming Fundamentals, Programming and Modernizing CICS COBOL Applications, Additional Modernization Technologies and Techniques, Final Quiz Information Technology",How to Modernize applications with IBM CICS
"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Administrative/IT Perspective)","Not specified Health Informatics, Value-Based Pricing, Data Analysis, Analytics Course and Case Introduction, Meeting the Heights Family Healthcare Clinic Team (Part 1), Meeting the Heights Family Healthcare Clinic Team (Part 2), Getting Mr. Santana to His Appointment, Achieving Coordinated, Team-Based Care, Completion of HI-FIVE Training (Administrative/IT Perspective) Information Technology",4.6,14.0,Beginner,Coursera,"No especificado Informática de la Salud, Precios Basados en el Valor, Análisis de Datos, Curso y Presentación de Casos de Analítica, Reunión con el Equipo de la Clínica de Atención Médica Familiar Heights (Parte 1), Reunión con el Equipo de la Clínica de Atención Médica Familiar Heights (Parte 2), Llevando al Sr. Santana a su cita, Logrando una Atención Coordinada y Basada en Equipos, Finalización del Entrenamiento HI-FIVE (Perspectiva Administrativa/TI) Tecnología de la Información","HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Administrative/IT Perspective)"
Cloud Computing Primer: Software as a Service (SaaS),"Describe at least three advantages and disadvantages of cloud computingProvide a strategy on how an ISV can utilize SaaS to promote their growthExplore the application of a SaaS cloud computing model through a demo engagement Cloud Applications, Software As A Service (SAAS), Cloud Computing Cloud Computing Primer, SaaS Considerations & Expansion, SaaS Applications & Adoption, SaaS Demo Information Technology",4.6,6.0,Beginner,Coursera,"Advantages of cloud computing include cost savings, scalability, and flexibility. Disadvantages include security concerns, dependency on internet connectivity, and potential downtime.

An ISV can utilize SaaS to promote their growth by offering subscription-based services, reaching a wider audience, and providing regular updates and improvements to their software.

To explore the application of a SaaS cloud computing model through a demo engagement, the ISV can showcase the benefits of their software through a trial version, provide training and support to potential customers, and gather feedback for further enhancements.",Cloud Computing Primer: Software as a Service (SaaS)
Estrutura e Funcionamento das Redes de Computadores,"Not specified Ipv4, Resolução de problemas, Modelo de rede, Sistema de Nomes de Domínio (DNS) Introdução a redes, A CAMADA DE REDE, As camadas de transporte e aplicação, Serviços de redes, Conexão com a Internet, Solução de problemas e o futuro das redes Information Technology",4.9,30.0,Beginner,Coursera,"Not specified Ipv4, Troubleshooting, Network Model, Domain Name System (DNS) Introduction to Networks, NETWORK LAYER, Transport and Application Layers, Network Services, Internet Connection, Troubleshooting, and the Future of Networks Information Technology",Structure and Functioning of Computer Networks
Making the Case for Robotic Process Automation,"Not specified Not specified Making the Case for Robotic Process Automation, Building An RPA Business Case Information Technology",4.1,5.0,Not applicable,Coursera,"Not specified Not specified Making the Case for Robotic Process Automation, Building An RPA Business Case Information Technology",Making the Case for Robotic Process Automation
Getting Started with Azure,"Navigating the Azure Portal and Creating Custom DahboardsDeploying Virtual Machines Cloud Security, including Network Security Groups, Firewall and Resource PoliciesAzure Cloud Resource Groups and Storage Options Cloud Platforms, Microsoft Azure, Cloud Management, Cloud Databases, Cloud Computing Navigating Azure Tools and Services, Deploying Virtual Machines (VMs), Azure Network Security, Deploying an Azure Network, Firewall Configurations and Resource Groups, Storage Information Technology",4.4,20.0,Beginner,Coursera,"Navigating the Azure Portal and Creating Custom DahboardsDeploying Virtual Machines Cloud Security, including Network Security Groups, Firewall and Resource PoliciesAzure Cloud Resource Groups and Storage Options Cloud Platforms, Microsoft Azure, Cloud Management, Cloud Databases, Cloud Computing Navigating Azure Tools and Services, Deploying Virtual Machines (VMs), Azure Network Security, Deploying an Azure Network, Firewall Configurations and Resource Groups, Storage Information Technology",Getting Started with Azure
Advanced Python - Reconnaissance,"Not specified Not specified Introduction to Advanced Python for Cybersecurity, Performing Reconnaissance, Gaining Initial Access Information Technology",4.5,3.0,Not applicable,Coursera,This text is already in English.,Advanced Python - Reconnaissance
 Les bits et les octets des réseaux informatiques,"Not specified Dépannage, Ipv4, modèle de réseau, Système de noms de domaine (DNS) Introduction réseaux informatiques, La couche réseau, Les couches de transport et d’application, Services réseau, Connexion à Internet, Dépannage et avenir des réseaux Information Technology",4.8,33.0,Beginner,Coursera,"Not specified Troubleshooting, IPv4, network model, Domain Name System (DNS) Introduction to computer networks, Network layer, Transport and application layers, Network services, Connecting to the Internet, Troubleshooting and future of networks Information Technology",The bits and bytes of computer networks
Computing for Cancer Informatics,"Basics about how computers and shared computing resources work.Understanding of  the benefits and drawbacks of currently available computing resource options, especially for cancer research.Understanding of important considerations when making computing decisions. Bioinformatics, Cancer, Cloud Computing, Computer Network Welcome, Basic Building Block of Computers, Binary data to computations, Computing Resources,  Shared Computing Etiquette, Research Platforms, Data Management Decisions Information Technology",0.0,11.0,Beginner,Coursera,"Basics about how computers and shared computing resources work. Understanding of the benefits and drawbacks of currently available computing resource options, especially for cancer research. Understanding of important considerations when making computing decisions. Bioinformatics, Cancer, Cloud Computing, Computer Network Welcome, Basic Building Block of Computers, Binary data to computations, Computing Resources, Shared Computing Etiquette, Research Platforms, Data Management Decisions Information Technology",Computing for Cancer Informatics
Storage in Azure,"1. Introduction to Azure Storage Accounts2.  Accessing Storage Accounts  3.  Managing data in Azure storage accounts   Azure Redundancy/Replications, Azure Storage Accounts, Azure Storage Services, Blob Storage Replication Azure Storage Overview, Secure Access to Azure Storage Information Technology",0.0,4.0,Intermediate,Coursera,"1. Introduction to Azure Storage Accounts2.  Accessing Storage Accounts  3.  Managing data in Azure storage accounts   Azure Redundancy/Replications, Azure Storage Accounts, Azure Storage Services, Blob Storage Replication Azure Storage Overview, Secure Access to Azure Storage Information Technology",Storage in Azure
Google Docs,"Create, style, format and organize documents using Google Docs.Share and collaborate securely using Google Docs.Manage versions, comments, and ownership in Google Docs.Describe the tools and options available in Google Docs. Not specified Course Introduction, Introduction to Google Docs, Compose a Google Doc, Enhance your Google Docs, Share your Google Docs, Collaborate with Google Docs, Google Docs tools, Business challenge Information Technology",4.8,2.0,Beginner,Coursera,"Create, style, format and organize documents using Google Docs.Share and collaborate securely using Google Docs.Manage versions, comments, and ownership in Google Docs.Describe the tools and options available in Google Docs. Not specified Course Introduction, Introduction to Google Docs, Compose a Google Doc, Enhance your Google Docs, Share your Google Docs, Collaborate with Google Docs, Google Docs tools, Business challenge Information Technology",Google Docs
Database Clients,"Utilize Python code to create, populate and manipulate MySQL databases and tables.Create a useful Python application capable of administration of a MySQL database. Django (Web Framework), Python Programming, Database (DBMS), Data Management, MySQL Interacting with a MySQL database using Python, Performing queries in MySQL using Python, Advanced Database Clients, Working with a Database Client Information Technology",4.3,40.0,Intermediate,Coursera,"Utilize Python code to create, populate and manipulate MySQL databases and tables.Create a useful Python application capable of administration of a MySQL database. Django (Web Framework), Python Programming, Database (DBMS), Data Management, MySQL Interacting with a MySQL database using Python, Performing queries in MySQL using Python, Advanced Database Clients, Working with a Database Client Information Technology",Database Clients
Securing Linux Systems,"Not specified Cybersecurity, Information Technology, Linux Ownership and Permissions, Administer Access and Authentication, Logging & Backups, Linux Firewalls Information Technology",4.5,13.0,Beginner,Coursera,"No especificado Ciberseguridad, Tecnología de la Información, Propiedad y Permisos de Linux, Administrar Acceso y Autenticación, Registro y Copias de Seguridad, Firewalls de Linux Tecnología de la Información

Translation:

Not specified Cybersecurity, Information Technology, Linux Ownership and Permissions, Administer Access and Authentication, Logging & Backups, Linux Firewalls Information Technology",Securing Linux Systems
Princípios básicos de apoio técnico,"Not specified Resolução de problemas, Apoio ao cliente, Código binario, Linux INTRODUÇÃO ÀS TI, Hardware, Sistema operativo, Trabalhar em rede, Software, Resolução de problemas Information Technology",4.9,22.0,Beginner,Coursera,"Problem solving, Customer support, Binary code, Linux Introduction to IT, Hardware, Operating system, Networking, Software, Troubleshooting Information Technology",Basic principles of technical support
Manage Identities and Governance in Azure,"Introduction Certification Overview, Azure Active Directory, Access Control Management, RBAC, Azure Subscriptions and Governance Azure Active Directory(Azure AD), Azure Subscriptions, Azure Resource Manager, Azure RBAC and AD Roles, Microsoft Entra Introduction to Azure Administrator Associate Certification, Microsoft Entra Identity and Access Management, Governance Management Information Technology",3.9,6.0,Intermediate,Coursera,"Introduction Certification Overview, Azure Active Directory, Access Control Management, RBAC, Azure Subscriptions and Governance Azure Active Directory(Azure AD), Azure Subscriptions, Azure Resource Manager, Azure RBAC and AD Roles, Microsoft Entra Introduction to Azure Administrator Associate Certification, Microsoft Entra Identity and Access Management, Governance Management Information Technology",Manage Identities and Governance in Azure
Docker Essentials & Building a Containerized Web Application,"Understand what is Docker, why it is used and how to install Docker on Ubuntu Linux.Learn how to build Docker Images & Run Containers in addition to grasping fundamental Docker terminologies.Deploy a Static Website with Docker and learn how to monitor & troubleshoot Docker Containers. IT, Docker, Cloud, Monitoring, Containers Learn step-by-step Information Technology",4.6,3.0,Beginner,Coursera,"Understand what is Docker, why it is used and how to install Docker on Ubuntu Linux.Learn how to build Docker Images & Run Containers in addition to grasping fundamental Docker terminologies.Deploy a Static Website with Docker and learn how to monitor & troubleshoot Docker Containers. IT, Docker, Cloud, Monitoring, Containers Learn step-by-step Information Technology",Docker Essentials & Building a Containerized Web Application
Administración de sistemas y servicios de infraestructura de TI,"Not specified Servicio de directorio, Protocolo ligero de acceso a directorios, Respaldo ¿Qué es la administración del sistema?, Servicios de red e infraestructura, Servicios de software y plataforma, Servicios de directorio, Recuperación de datos y copias de seguridad, Proyecto final Information Technology",4.8,29.0,Beginner,Coursera,"Not specified Servicio de directorio, Protocolo ligero de acceso a directorios, Respaldo ¿Qué es la administración del sistema?, Servicios de red e infraestructura, Servicios de software y plataforma, Servicios de directorio, Recuperación de datos y copias de seguridad, Proyecto final Information Technology",System administration and IT infrastructure services management
Capstone: Following the AWS Well Architected Framework,"Not specified security, Performance Efficiency, Operational Excellence, Cost Optimization, Reliability The AWS Well-Architected Framework, The Well-Architected Framework Continued, Preparing to be an AWS Cloud Consultant Information Technology",0.0,11.0,Beginner,Coursera,"The AWS Well-Architected Framework includes security, performance efficiency, operational excellence, cost optimization, and reliability. The framework is designed to help prepare individuals to become AWS Cloud Consultants in the field of Information Technology.",Capstone: Following the AWS Well Architected Framework
Children Acquiring Literacy Naturally,"Describe the fundamental processes involved in reading.Explain the natural acquisition of literacy and its implications for society.Identify possible technological advances in literacy. Not specified Week 1 Introduction, Challenges, and Language, Week 2 Acquiring Spoken and Written Language, Week 3 Reading, Early Reading, and Technological Innovations Information Technology",4.4,8.0,Beginner,Coursera,"The fundamental processes involved in reading include recognizing letters and words, understanding their meanings, and making connections between them to comprehend the text. The natural acquisition of literacy refers to the process by which individuals learn to read and write through exposure to language in their environment. This has significant implications for society as literacy is essential for communication, education, and participation in the workforce.

Possible technological advances in literacy include the use of digital tools and resources to enhance reading skills, such as e-books, audiobooks, and interactive learning platforms. In the specified weeks of the course, topics will cover Introduction, Challenges, and Language in Week 1, Acquiring Spoken and Written Language in Week 2, and Reading, Early Reading, and Technological Innovations in Information Technology in Week 3.",Children Acquiring Literacy Naturally
NIST CSF,"Not specified Not specified NIST Cybersecurity Basics, Cybersecurity Framework Components, Risk Management, Cybersecurity Framework Core Functions, Cybersecurity Framework Self Assessment, 7 Step Cybersecurity Framework process, Cybersecurity Framework Summary and Tips Information Technology",4.1,3.0,Not applicable,Coursera,"No especificado No especificado Fundamentos de ciberseguridad del NIST, Componentes del Marco de Ciberseguridad, Gestión de riesgos, Funciones básicas del Marco de Ciberseguridad, Autoevaluación del Marco de Ciberseguridad, Proceso de 7 pasos del Marco de Ciberseguridad, Resumen del Marco de Ciberseguridad y Consejos de Tecnología de la Información.",NIST CSF
Web3 and Blockchain Leadership for Transformation,"Describe how blockchain consortia may vary with respect to their purpose, activities, membership models, beneficiaries, and governance modelsDescribe some of the benefits and key considerations concerning shared standards for blockchain and digital assetsExplain how blockchain design choices around privacy, user identity, security, notaries, block relays etc. influence interoperability implementationsExplain how blockchain will transform the roles and functions of the C-Suite Not specified Leadership for the Next Era, The Blockchain Ecosystem, The C-Suite, Consortia, Coalitions, and Coopetition, Toward Web3 Standards and Interoperability Information Technology",4.6,23.0,Beginner,Coursera,"Describe how blockchain consortia may vary with respect to their purpose, activities, membership models, beneficiaries, and governance modelsDescribe some of the benefits and key considerations concerning shared standards for blockchain and digital assetsExplain how blockchain design choices around privacy, user identity, security, notaries, block relays etc. influence interoperability implementationsExplain how blockchain will transform the roles and functions of the C-Suite Not specified Leadership for the Next Era, The Blockchain Ecosystem, The C-Suite, Consortia, Coalitions, and Coopetition, Toward Web3 Standards and Interoperability Information Technology",Web3 and Blockchain Leadership for Transformation
Private Cloud Management on IBM Power Systems,"Not specified infrastructure as a service, IBM PowerVC, Cloud Computing, IBM Cloud, Openstack Introduction to private cloud, Working with your private cloud, System administration on private cloud, Images and virtual machines, Advanced features of IBM Cloud PowerVC Manager Information Technology",4.9,13.0,Intermediate,Coursera,"Not specified infrastructure as a service, IBM PowerVC, Cloud Computing, IBM Cloud, Openstack Introduction to private cloud, Working with your private cloud, System administration on private cloud, Images and virtual machines, Advanced features of IBM Cloud PowerVC Manager Information Technology",Private Cloud Management on IBM Power Systems
Dasar-Dasar Dukungan Teknis,"Not specified Pemecahan Masalah, Dukungan Pelanggan, Kode Biner, Linux Pengantar IT , Perangkat keras, Sistem Operasi, Jaringan, Perangkat lunak, Pemecahan masalah Information Technology",4.9,25.0,Beginner,Coursera,"Problem Solving, Customer Support, Binary Code, Introduction to Linux IT, Hardware, Operating System, Network, Software, Information Technology Troubleshooting",Fundamentals of Technical Support
Managing Cybersecurity Incidents and Disasters,"Define and describe the components of a cybersecurity contingency planning programIdentify the components and structure of an effective cybersecurity incident response programIdentify the components and structure of an effective cybersecurity disaster recovery programDefine and describe recommended contingency strategies including data backup and recovery and continuity of cybersecurity operations Business Continuity, Disaster Recovery, Incident response planning Welcome to Managing Cybersecurity Incidents and Disasters (Course 4), Introduction to Contingency Planning (Module 4.1), Incident Response (Module 4.2), Disaster Recovery (Module 4.3), Business Continuity (Module 4.4), Course Wrap Up for Managing Cybersecurity Incidents and Disasters Information Technology",4.8,14.0,Beginner,Coursera,"Define and describe the components of a cybersecurity contingency planning programIdentify the components and structure of an effective cybersecurity incident response programIdentify the components and structure of an effective cybersecurity disaster recovery programDefine and describe recommended contingency strategies including data backup and recovery and continuity of cybersecurity operations Business Continuity, Disaster Recovery, Incident response planning Welcome to Managing Cybersecurity Incidents and Disasters (Course 4), Introduction to Contingency Planning (Module 4.1), Incident Response (Module 4.2), Disaster Recovery (Module 4.3), Business Continuity (Module 4.4), Course Wrap Up for Managing Cybersecurity Incidents and Disasters Information Technology",Managing Cybersecurity Incidents and Disasters
Microsoft Azure Cosmos DB,"Identify basic management tasks for non-relational dataDescribe non-relational data workloads Describe non-relational data offerings on Azure Microsoft Azure, Relational Data, Data Management, Non-relational Data Explore Non-relational Data Offerings in Microsoft Azure, Explore Provisioning and Deploying Non-relational Data Services in Microsoft Azure, Manage Non-relational Data Stores in Microsoft Azure Information Technology",4.4,10.0,Beginner,Coursera,"Identify basic management tasks for non-relational dataDescribe non-relational data workloads Describe non-relational data offerings on Azure Microsoft Azure, Relational Data, Data Management, Non-relational Data Explore Non-relational Data Offerings in Microsoft Azure, Explore Provisioning and Deploying Non-relational Data Services in Microsoft Azure, Manage Non-relational Data Stores in Microsoft Azure Information Technology",Microsoft Azure Cosmos DB
Skills for Working as an AWS Cloud Consultant,"Examine essential soft skills for solving business problemsDescribe the process of working with customers and how to use different soft skills Management, strategy, Implementation, Troubleshooting, Migration Thinking as a Cloud Consultant, Designing Solutions and Managing Projects, Managing Relationships, Building your Career Information Technology",0.0,10.0,Beginner,Coursera,"Examine essential soft skills for solving business problemsDescribe the process of working with customers and how to use different soft skills Management, strategy, Implementation, Troubleshooting, Migration Thinking as a Cloud Consultant, Designing Solutions and Managing Projects, Managing Relationships, Building your Career Information Technology",Skills for Working as an AWS Cloud Consultant
Getting started with Microsoft Excel,"You will learn how to use Microsoft Excel and all the system's essential tools. Create a table, Microsoft Excel, Formulas at Excel, table design, Fill tables in Microsoft Excel Learn step-by-step Information Technology",4.2,1.0,Beginner,Coursera,"You will learn how to use Microsoft Excel and all the system's essential tools. Create a table, Microsoft Excel, Formulas at Excel, table design, Fill tables in Microsoft Excel Learn step-by-step Information Technology",Getting started with Microsoft Excel
Splunk Knowledge Manager 101,"Gain foundational knowledge about machine data and learn how Splunk leverages operational intelligence.Investigate data using Splunk Search Processing Language (SPL) and create searches, reports, dashboards, and visualizations.Identify how fields from lookups, calculated fields, field aliases, and field extractions enrich data.Learn the purpose of knowledge objects and how they can be used to enhance the search process. Business Intelligence, Big Data, Data Analysis, Data Scien, Business Analytics What is Splunk?, Introduction to Splunk, Using Fields, Intro to Knowledge Objects, Creating Knowledge Objects Information Technology",4.8,2.0,Beginner,Coursera,"Gain foundational knowledge about machine data and learn how Splunk leverages operational intelligence.Investigate data using Splunk Search Processing Language (SPL) and create searches, reports, dashboards, and visualizations.Identify how fields from lookups, calculated fields, field aliases, and field extractions enrich data.Learn the purpose of knowledge objects and how they can be used to enhance the search process. Business Intelligence, Big Data, Data Analysis, Data Scien, Business Analytics What is Splunk?, Introduction to Splunk, Using Fields, Intro to Knowledge Objects, Creating Knowledge Objects Information Technology",Splunk Knowledge Manager 101
C Programming: Modular Programming and Memory Management - 3,"Break acomplex programming task into a number of functions to which you pass argumentsRecall how computer memory is organized to store variables and arraysFind the address of a variablePerform simple pointer arithmetic Computer Programming, C Programming Welcome, Week 1: Functions and recursion, Week 2: Memory and the scope of variables, Week 3: Pointers, Concluding the course Information Technology",4.8,10.0,Beginner,Coursera,"Break a complex programming task into a number of functions that you pass arguments to. Remember how computer memory is organized to store variables and arrays. Find the address of a variable. Perform simple pointer arithmetic. Computer Programming, C Programming Welcome, Week 1: Functions and recursion, Week 2: Memory and the scope of variables, Week 3: Pointers, Concluding the course Information Technology.",C Programming: Modular Programming and Memory Management - 3
